suite,task,failure,controller,seed,episode,route,route_reason,success,final_distance,steps,max_triage_risk,first_action_anomaly_step,first_grasp_uncertain_step,first_perception_uncertain_step,first_review_step,first_abort_step,first_monitor_trigger_step,first_success_step,monitor_triggers,recovery_phase_replans,recovery_override_rate,trigger_mode,return,initial_distance,min_distance,distance_reduction,risk_event_rate,recovery_replans,visual_reestimate_triggers,unsafe_warning_events,unsafe_abort,min_danger_distance,review_needed,failure_or_review,first_action_anomaly_missing,first_grasp_uncertain_missing,first_perception_uncertain_missing,first_review_missing,learned_review_risk,split,route_idx,review_or_abort,not_auto_execute,progress_fraction,first_action_anomaly_signal,first_grasp_uncertain_signal,first_perception_uncertain_signal,inverse_min_danger_distance,stall_or_slow_progress,failure_family_known,multisignal_review_score,multisignal_review_pred,multisignal_route_pred,multisignal_route_confidence,split_multisignal
observable_jaw_stuck_10seed,GauzeRetrieve,jaw_stuck_open,clean,43008,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0127395234008329,35.0,3.0,999.0,999.0,999.0,999.0,,,34.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0077648232148309,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.019864111900983354,0,auto_execute,0.9562663591105247,train
observable_jaw_stuck_10seed,GauzeRetrieve,jaw_stuck_open,monitor_corrected,43000,0,human_review,grasp_outcome_uncertain,1.0,0.0103969726991177,102.0,3.75,999.0,30.0,999.0,30.0,30.0,5.0,101.0,3.0,2.0,0.9411764705882352,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0.9828573194906964,train_even_seed,2,1,1,0.0,0.0,0.96996996996997,0.0,1.0,1.0,1,0.9860965315945316,1,human_review,0.9808685802144127,train
observable_jaw_stuck_10seed,GauzeRetrieve,jaw_stuck_open,monitor_corrected,43002,0,human_review,grasp_outcome_uncertain,1.0,0.0128785795001114,102.0,3.75,999.0,30.0,999.0,30.0,30.0,5.0,101.0,3.0,2.0,0.9411764705882352,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0.9830113301930976,train_even_seed,2,1,1,0.0,0.0,0.96996996996997,0.0,1.0,1.0,1,0.9862374743947335,1,human_review,0.9810632230570541,validation
observable_jaw_stuck_10seed,GauzeRetrieve,jaw_stuck_open,monitor_corrected,43004,0,human_review,grasp_outcome_uncertain,1.0,0.0132216668850355,102.0,3.75,999.0,30.0,999.0,30.0,30.0,5.0,101.0,3.0,2.0,0.9411764705882352,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0.9830325152315228,train_even_seed,2,1,1,0.0,0.0,0.96996996996997,0.0,1.0,1.0,1,0.986256844375854,1,human_review,0.9810899191950685,train
observable_jaw_stuck_10seed,GauzeRetrieve,jaw_stuck_open,monitor_corrected,43006,0,human_review,grasp_outcome_uncertain,1.0,0.0184056116009592,101.0,3.75,999.0,30.0,999.0,30.0,30.0,5.0,100.0,3.0,2.0,0.9405940594059404,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0.9831994439907822,train_even_seed,2,1,1,0.0,0.0,0.96996996996997,0.0,1.0,1.0,1,0.9864316125102751,1,human_review,0.981337061023421,validation
observable_jaw_stuck_10seed,GauzeRetrieve,jaw_stuck_open,monitor_corrected,43008,0,human_review,grasp_outcome_uncertain,1.0,0.0152861493490489,102.0,3.75,999.0,30.0,999.0,30.0,30.0,5.0,101.0,3.0,2.0,0.9411764705882352,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0.9831594463021248,train_even_seed,2,1,1,0.0,0.0,0.96996996996997,0.0,1.0,1.0,1,0.9863728116825742,1,human_review,0.9812494753056112,train
observable_jaw_stuck_10seed,GauzeRetrieve,jaw_stuck_open,perturbed,43000,0,human_review,grasp_outcome_uncertain,0.0,0.2405020088612716,220.0,3.75,999.0,30.0,999.0,30.0,30.0,,,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0.9450833632467066,train_even_seed,2,1,1,0.0,0.0,0.96996996996997,0.0,1.0,1.0,1,0.9764321478023149,1,human_review,0.9722575869170166,train
observable_jaw_stuck_10seed,GauzeRetrieve,jaw_stuck_open,perturbed,43002,0,human_review,grasp_outcome_uncertain,0.0,0.2745890069630131,220.0,3.75,999.0,30.0,999.0,30.0,30.0,,,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0.9512731163919488,train_even_seed,2,1,1,0.0,0.0,0.96996996996997,0.0,1.0,1.0,1,0.9797371928521433,1,human_review,0.9761265358426238,validation
observable_jaw_stuck_10seed,GauzeRetrieve,jaw_stuck_open,perturbed,43004,0,human_review,grasp_outcome_uncertain,0.0,0.2547292345957517,220.0,3.75,999.0,30.0,999.0,30.0,30.0,,,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0.9477521377792232,train_even_seed,2,1,1,0.0,0.0,0.96996996996997,0.0,1.0,1.0,1,0.97787685940294,1,human_review,0.9739699242901849,train
observable_jaw_stuck_10seed,GauzeRetrieve,jaw_stuck_open,perturbed,43006,0,human_review,grasp_outcome_uncertain,0.0,0.3494225934592614,220.0,3.75,999.0,30.0,999.0,30.0,30.0,,,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0.9626168779805554,train_even_seed,2,1,1,0.0,0.0,0.96996996996997,0.0,1.0,1.0,1,0.9853810335999219,1,human_review,0.9823306163406481,validation
observable_jaw_stuck_10seed,GauzeRetrieve,jaw_stuck_open,perturbed,43008,0,human_review,grasp_outcome_uncertain,0.0,0.2623061332728496,220.0,3.75,999.0,30.0,999.0,30.0,30.0,,,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,1.0,0.0,0.9491229638123968,train_even_seed,2,1,1,0.0,0.0,0.96996996996997,0.0,1.0,1.0,1,0.9786073084978728,1,human_review,0.9748232367604434,train
observable_jaw_stuck_10seed,GauzeRetrieve,none,clean,43000,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0123994672532815,35.0,3.09375,999.0,999.0,999.0,999.0,,,34.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0077624557831382,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.01984925662411243,0,auto_execute,0.9560937303427908,train
observable_jaw_stuck_10seed,GauzeRetrieve,none,clean,43002,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0128146525690532,35.0,3.0,999.0,999.0,999.0,999.0,,,34.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0077669650549393,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.01987005140814608,0,auto_execute,0.9562491949647426,validation
observable_jaw_stuck_10seed,GauzeRetrieve,none,clean,43004,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0103753049586258,35.0,3.09375,999.0,999.0,999.0,999.0,,,34.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0077049868742802,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.019690015968168096,0,auto_execute,0.9565554275043101,train
observable_jaw_stuck_10seed,GauzeRetrieve,none,clean,43006,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0180275669650384,35.0,3.0,999.0,999.0,999.0,999.0,,,34.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0079170190413349,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.02028653448757648,0,auto_execute,0.9550419514069424,validation
observable_jaw_stuck_10seed,GauzeRetrieve,none,clean,43008,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0127395234008329,35.0,3.0,999.0,999.0,999.0,999.0,,,34.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0077648232148309,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.019864111900983354,0,auto_execute,0.9562663591105247,train
observable_jaw_stuck_10seed,GauzeRetrieve,none,monitor_corrected,43000,0,auto_execute,nominal_no_alarm,1.0,0.0124623686922585,35.0,3.0,999.0,999.0,999.0,999.0,,5.0,34.0,1.0,0.0,0.8285714285714286,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.012463960358945,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.02640984104402852,0,auto_execute,0.9028194508752365,train
observable_jaw_stuck_10seed,GauzeRetrieve,none,monitor_corrected,43002,0,auto_execute,nominal_no_alarm,1.0,0.0125896631032279,35.0,3.0,999.0,999.0,999.0,999.0,,5.0,34.0,1.0,0.0,0.8285714285714286,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0124697585286496,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.026423304738356877,0,auto_execute,0.9027584953760244,validation
observable_jaw_stuck_10seed,GauzeRetrieve,none,monitor_corrected,43004,0,auto_execute,nominal_no_alarm,1.0,0.0117393359899586,35.0,3.0,999.0,999.0,999.0,999.0,,5.0,34.0,1.0,0.0,0.8285714285714286,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0124310772010291,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.02633349772806445,0,auto_execute,0.9031650122013196,train
observable_jaw_stuck_10seed,GauzeRetrieve,none,monitor_corrected,43006,0,auto_execute,nominal_no_alarm,1.0,0.0177223214307544,35.0,3.0,999.0,999.0,999.0,999.0,,5.0,34.0,1.0,0.0,0.8285714285714286,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0127057791256334,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.026971953916318514,0,auto_execute,0.9002712409575485,validation
observable_jaw_stuck_10seed,GauzeRetrieve,none,monitor_corrected,43008,0,auto_execute,nominal_no_alarm,1.0,0.0125720239955394,35.0,3.0,999.0,999.0,999.0,999.0,,5.0,34.0,1.0,0.0,0.8285714285714286,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0124689549209412,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.026421438671509426,0,auto_execute,0.9027669440395069,train
third_task_reach_freeze,NeedleReach,action_freeze,clean,43000,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0164531639513731,23.0,1.5,999.0,999.0,999.0,999.0,,,22.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.006966252699002,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.018113936022498583,0,auto_execute,0.9638260332528539,train
third_task_reach_freeze,NeedleReach,action_freeze,clean,43002,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0120520649200688,19.0,1.5,999.0,999.0,999.0,999.0,,,18.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0066140526295692,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.017231670662159762,0,auto_execute,0.9660123891324964,validation
third_task_reach_freeze,NeedleReach,action_freeze,clean,43004,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0126283258918914,18.0,1.5,999.0,999.0,999.0,999.0,,,17.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0065691579825625,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.017131782152095373,0,auto_execute,0.966242546545316,train
third_task_reach_freeze,NeedleReach,action_freeze,monitor_corrected,43000,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.0164530364697951,25.0,2.59375,0.0,999.0,999.0,999.0,,0.0,24.0,2.0,0.0,0.92,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,1.0,0.0017853339790574,train_even_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.008778245434289428,0,auto_recovery,0.9522790977187527,train
third_task_reach_freeze,NeedleReach,action_freeze,monitor_corrected,43002,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.0120520772397656,21.0,2.59375,0.0,999.0,999.0,999.0,,0.0,20.0,2.0,0.0,0.9047619047619048,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,1.0,0.0016886806582365,train_even_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.008339426649313487,0,auto_recovery,0.9495742069813229,validation
third_task_reach_freeze,NeedleReach,action_freeze,monitor_corrected,43004,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.0126283394294047,20.0,2.59375,0.0,999.0,999.0,999.0,,0.0,19.0,2.0,0.0,0.9,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,1.0,0.0016753211764165,train_even_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.008287127624126414,0,auto_recovery,0.9491925705128113,train
third_task_reach_freeze,NeedleReach,action_freeze,perturbed,43000,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.4783800874541053,120.0,3.25,0.0,999.0,999.0,30.0,,,,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,0.0,0.0502747683183047,train_even_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.0796682567162449,0,auto_recovery,0.9684316237790094,train
third_task_reach_freeze,NeedleReach,action_freeze,perturbed,43002,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.4399641194529713,120.0,3.25,0.0,999.0,999.0,30.0,,,,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,0.0,0.0439062615860156,train_even_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.06792021683513909,0,auto_recovery,0.968582354938235,validation
third_task_reach_freeze,NeedleReach,action_freeze,perturbed,43004,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.3518957103240602,120.0,3.25,0.0,999.0,999.0,30.0,,,,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,0.0,0.0320888875235212,train_even_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.04718584923127115,0,auto_recovery,0.9671530360059855,train
third_task_reach_freeze,NeedleReach,none,clean,43000,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0164531639513731,23.0,1.5,999.0,999.0,999.0,999.0,,,22.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.006966252699002,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.018113936022498583,0,auto_execute,0.9638260332528539,train
third_task_reach_freeze,NeedleReach,none,clean,43002,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0120520649200688,19.0,1.5,999.0,999.0,999.0,999.0,,,18.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0066140526295692,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.017231670662159762,0,auto_execute,0.9660123891324964,validation
third_task_reach_freeze,NeedleReach,none,clean,43004,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0126283258918914,18.0,1.5,999.0,999.0,999.0,999.0,,,17.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0065691579825625,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.017131782152095373,0,auto_execute,0.966242546545316,train
third_task_reach_freeze,NeedleReach,none,monitor_corrected,43000,0,auto_execute,nominal_no_alarm,1.0,0.0164531418481063,23.0,1.5,999.0,999.0,999.0,999.0,,,22.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0069662521332937,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.018113934429956173,0,auto_execute,0.9638260374444562,train
third_task_reach_freeze,NeedleReach,none,monitor_corrected,43002,0,auto_execute,nominal_no_alarm,1.0,0.0120520452085876,19.0,1.5,999.0,999.0,999.0,999.0,,,18.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0066140521504123,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.017231669311227847,0,auto_execute,0.9660123926459501,validation
third_task_reach_freeze,NeedleReach,none,monitor_corrected,43004,0,auto_execute,nominal_no_alarm,1.0,0.0126283296208775,18.0,1.5,999.0,999.0,999.0,999.0,,,17.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,1.0,1.0,1.0,0.0065691580725974,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.017131782406175133,0,auto_execute,0.9662425458851391,train
visual_state_drift_5seed,NeedlePick,depth_scale_error,clean,43000,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0210823226468185,44.0,2.25,999.0,999.0,999.0,999.0,,,43.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.008609831403276,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.021984268717299825,0,auto_execute,0.9523371691658488,train
visual_state_drift_5seed,NeedlePick,depth_scale_error,clean,43002,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0211041973088774,42.0,2.25,999.0,999.0,999.0,999.0,,,41.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0084584177991931,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.021632041851234424,0,auto_execute,0.9532558953477045,validation
visual_state_drift_5seed,NeedlePick,depth_scale_error,clean,43004,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0159348329772258,37.0,2.25,999.0,999.0,999.0,999.0,,,36.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0079376810615223,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.02034873498270383,0,auto_execute,0.9566761436015168,train
visual_state_drift_5seed,NeedlePick,depth_scale_error,monitor_corrected,43000,0,human_review,visual_state_uncertain,0.0,0.3130518634969691,180.0,3.25,999.0,999.0,0.0,999.0,,52.0,,8.0,0.0,0.7055555555555556,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0,0.0,1.0,0.9838865015710764,train_even_seed,2,1,1,0.0,0.0,0.0,1.0,1.0,1.0,1,0.99621054054096,1,human_review,0.9781681786665364,train
visual_state_drift_5seed,NeedlePick,depth_scale_error,monitor_corrected,43002,0,human_review,visual_state_uncertain,0.0,0.2654625682358091,180.0,3.25,999.0,999.0,0.0,30.0,,,,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0,0.0,0.0,0.9559653218002936,train_even_seed,2,1,1,0.0,0.0,0.0,1.0,1.0,1.0,1,0.9764638017343692,1,human_review,0.9718785883911977,validation
visual_state_drift_5seed,NeedlePick,depth_scale_error,monitor_corrected,43004,0,human_review,visual_state_uncertain,0.0,0.2328847993788119,180.0,3.25,999.0,999.0,0.0,30.0,,,,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0,0.0,0.0,0.9506033576013408,train_even_seed,2,1,1,0.0,0.0,0.0,1.0,1.0,1.0,1,0.9728662629644272,1,human_review,0.9672078217443663,train
visual_state_drift_5seed,NeedlePick,depth_scale_error,perturbed,43000,0,human_review,visual_state_uncertain,0.0,0.2386606351327086,180.0,3.25,999.0,999.0,0.0,59.0,,,,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0,0.0,0.0,0.95159717424858,train_even_seed,2,1,1,0.0,0.0,0.0,1.0,1.0,1.0,1,0.973544364546098,1,human_review,0.9681060371150969,train
visual_state_drift_5seed,NeedlePick,depth_scale_error,perturbed,43002,0,human_review,visual_state_uncertain,0.0,0.2654625682358091,180.0,3.25,999.0,999.0,0.0,30.0,,,,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0,0.0,0.0,0.9559653218002936,train_even_seed,2,1,1,0.0,0.0,0.0,1.0,1.0,1.0,1,0.9764638017343692,1,human_review,0.9718785883911977,validation
visual_state_drift_5seed,NeedlePick,depth_scale_error,perturbed,43004,0,human_review,visual_state_uncertain,0.0,0.2328847993788119,180.0,3.25,999.0,999.0,0.0,30.0,,,,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,1.0,0.0,0.0,0.9506033576013408,train_even_seed,2,1,1,0.0,0.0,0.0,1.0,1.0,1.0,1,0.9728662629644272,1,human_review,0.9672078217443663,train
visual_state_drift_5seed,NeedlePick,near_target_drift,clean,43000,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0210823226468185,44.0,2.25,999.0,999.0,999.0,999.0,,,43.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.008609831403276,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.021984268717299825,0,auto_execute,0.9523371691658488,train
visual_state_drift_5seed,NeedlePick,near_target_drift,clean,43002,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0211041973088774,42.0,2.25,999.0,999.0,999.0,999.0,,,41.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0084584177991931,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.021632041851234424,0,auto_execute,0.9532558953477045,validation
visual_state_drift_5seed,NeedlePick,near_target_drift,clean,43004,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0159348329772258,37.0,2.25,999.0,999.0,999.0,999.0,,,36.0,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0079376810615223,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.02034873498270383,0,auto_execute,0.9566761436015168,train
visual_state_drift_5seed,NeedlePick,near_target_drift,monitor_corrected,43000,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.0187647970966602,44.0,2.25,40.0,999.0,999.0,999.0,,40.0,43.0,1.0,0.0,0.0681818181818181,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,1.0,0.0013119843297689,train_even_seed,1,0,1,0.0,0.95995995995996,0.0,0.0,1.0,1.0,1,0.008163466427936071,0,auto_recovery,0.8870687615331178,train
visual_state_drift_5seed,NeedlePick,near_target_drift,monitor_corrected,43002,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.0211176780576657,42.0,2.25,38.0,999.0,999.0,999.0,,38.0,41.0,1.0,0.0,0.0714285714285714,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,1.0,0.0013008666146384,train_even_seed,1,0,1,0.0,0.9619619619619619,0.0,0.0,1.0,1.0,1,0.008091751996224484,0,auto_recovery,0.8876186042668845,validation
visual_state_drift_5seed,NeedlePick,near_target_drift,monitor_corrected,43004,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.018324081848778,36.0,2.25,33.0,999.0,999.0,999.0,,33.0,35.0,1.0,0.0,0.0555555555555555,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,1.0,0.0012155361710038,train_even_seed,1,0,1,0.0,0.9669669669669669,0.0,0.0,1.0,1.0,1,0.007566887255044573,0,auto_recovery,0.8828494948197823,train
visual_state_drift_5seed,NeedlePick,near_target_drift,perturbed,43000,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.1064939342057205,180.0,2.25,40.0,999.0,999.0,999.0,,,,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,1.0,0.0045353369131307,train_even_seed,1,0,1,0.0,0.95995995995996,0.0,0.0,1.0,1.0,1,0.028230335164578166,0,auto_recovery,0.9491765092076734,train
visual_state_drift_5seed,NeedlePick,near_target_drift,perturbed,43002,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.1066504596849134,180.0,2.25,38.0,999.0,999.0,999.0,,,,0.0,0.0,0.0,,,0.02108136455076135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,1.0,0.0045379521914492,train_even_seed,1,0,1,0.0,0.9619619619619619,0.0,0.0,1.0,1.0,1,0.028180877008372074,0,auto_recovery,0.949643589263945,validation
