suite,task,failure,controller,seed,episode,route,route_reason,success,final_distance,steps,max_triage_risk,first_action_anomaly_step,first_grasp_uncertain_step,first_perception_uncertain_step,first_review_step,first_abort_step,first_monitor_trigger_step,first_success_step,monitor_triggers,recovery_phase_replans,recovery_override_rate
visual_state_drift_5seed,NeedlePick,none,clean,43001,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0220062874458691,36,2.25,,,,,,,35.0,0.0,0.0,0.0
visual_state_drift_5seed,NeedlePick,none,clean,43002,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0211041973088774,42,2.25,,,,,,,41.0,0.0,0.0,0.0
visual_state_drift_5seed,NeedlePick,none,clean,43003,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0178893382398011,41,2.25,,,,,,,40.0,0.0,0.0,0.0
visual_state_drift_5seed,NeedlePick,none,clean,43004,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0159348329772258,37,2.25,,,,,,,36.0,0.0,0.0,0.0
visual_state_drift_5seed,NeedlePick,none,monitor_corrected,43000,0,auto_execute,nominal_no_alarm,1.0,0.0210817281693356,44,2.25,,,,,,,43.0,0.0,0.0,0.0
visual_state_drift_5seed,NeedlePick,none,monitor_corrected,43001,0,auto_execute,nominal_no_alarm,1.0,0.0220062730331292,36,2.25,,,,,,,35.0,0.0,0.0,0.0
visual_state_drift_5seed,NeedlePick,none,monitor_corrected,43002,0,auto_execute,nominal_no_alarm,1.0,0.021104332389524,42,2.25,,,,,,,41.0,0.0,0.0,0.0
visual_state_drift_5seed,NeedlePick,none,monitor_corrected,43003,0,auto_execute,nominal_no_alarm,1.0,0.0178894894159201,41,2.25,,,,,,,40.0,0.0,0.0,0.0
visual_state_drift_5seed,NeedlePick,none,monitor_corrected,43004,0,auto_execute,nominal_no_alarm,1.0,0.0159347223962856,37,2.25,,,,,,,36.0,0.0,0.0,0.0
visual_state_drift_5seed,NeedlePick,perception_bias,clean,43000,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0210823226468185,44,2.25,,,,,,,43.0,0.0,0.0,0.0
visual_state_drift_5seed,NeedlePick,perception_bias,clean,43001,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0220062874458691,36,2.25,,,,,,,35.0,0.0,0.0,0.0
visual_state_drift_5seed,NeedlePick,perception_bias,clean,43002,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0211041973088774,42,2.25,,,,,,,41.0,0.0,0.0,0.0
visual_state_drift_5seed,NeedlePick,perception_bias,clean,43003,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0178893382398011,41,2.25,,,,,,,40.0,0.0,0.0,0.0
visual_state_drift_5seed,NeedlePick,perception_bias,clean,43004,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0159348329772258,37,2.25,,,,,,,36.0,0.0,0.0,0.0
visual_state_drift_5seed,NeedlePick,perception_bias,monitor_corrected,43000,0,human_review,visual_state_uncertain,0.0,0.226163823080991,180,3.25,,,0.0,30.0,,,,0.0,0.0,0.0
visual_state_drift_5seed,NeedlePick,perception_bias,monitor_corrected,43001,0,human_review,visual_state_uncertain,0.0,0.1967864754081198,180,3.25,,75.0,0.0,34.0,,54.0,,8.0,0.0,0.6944444444444444
visual_state_drift_5seed,NeedlePick,perception_bias,monitor_corrected,43002,0,human_review,visual_state_uncertain,0.0,0.2801996329884929,180,3.25,,,0.0,35.0,,,,0.0,0.0,0.0
visual_state_drift_5seed,NeedlePick,perception_bias,monitor_corrected,43003,0,human_review,visual_state_uncertain,0.0,0.1935789775650924,180,3.25,,,0.0,35.0,,,,0.0,0.0,0.0
visual_state_drift_5seed,NeedlePick,perception_bias,monitor_corrected,43004,0,human_review,visual_state_uncertain,0.0,0.2350989120693169,180,3.25,,,0.0,31.0,,,,0.0,0.0,0.0
visual_state_drift_5seed,NeedlePick,perception_bias,perturbed,43000,0,human_review,visual_state_uncertain,0.0,0.226163823080991,180,3.25,,,0.0,30.0,,,,0.0,0.0,0.0
visual_state_drift_5seed,NeedlePick,perception_bias,perturbed,43001,0,human_review,visual_state_uncertain,0.0,0.1949771803787232,180,3.25,,,0.0,34.0,,,,0.0,0.0,0.0
visual_state_drift_5seed,NeedlePick,perception_bias,perturbed,43002,0,human_review,visual_state_uncertain,0.0,0.2801996329884929,180,3.25,,,0.0,35.0,,,,0.0,0.0,0.0
visual_state_drift_5seed,NeedlePick,perception_bias,perturbed,43003,0,human_review,visual_state_uncertain,0.0,0.1935789775650924,180,3.25,,,0.0,35.0,,,,0.0,0.0,0.0
visual_state_drift_5seed,NeedlePick,perception_bias,perturbed,43004,0,human_review,visual_state_uncertain,0.0,0.2350989120693169,180,3.25,,,0.0,31.0,,,,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,depth_scale_error,clean,43000,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0123994672532815,35,3.09375,,,,,,,34.0,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,depth_scale_error,clean,43001,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0136650557877879,33,3.0,,,,,,,32.0,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,depth_scale_error,clean,43002,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0128146525690532,35,3.0,,,,,,,34.0,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,depth_scale_error,clean,43003,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0135693759879085,35,3.0,,,,,,,34.0,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,depth_scale_error,clean,43004,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0103753049586258,35,3.09375,,,,,,,34.0,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,depth_scale_error,monitor_corrected,43000,0,human_review,visual_state_uncertain,0.0,0.2404441368592142,180,3.25,,,0.0,30.0,,,,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,depth_scale_error,monitor_corrected,43001,0,human_review,visual_state_uncertain,0.0,0.2771563408137515,180,3.25,,,0.0,30.0,,,,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,depth_scale_error,monitor_corrected,43002,0,human_review,visual_state_uncertain,0.0,0.2747142907963017,180,3.25,,,0.0,30.0,,,,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,depth_scale_error,monitor_corrected,43003,0,human_review,visual_state_uncertain,0.0,0.2756972522958772,180,3.25,,,0.0,30.0,,,,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,depth_scale_error,monitor_corrected,43004,0,human_review,visual_state_uncertain,0.0,0.2547130630601071,180,3.25,,,0.0,30.0,,,,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,depth_scale_error,perturbed,43000,0,human_review,visual_state_uncertain,0.0,0.2404441368592142,180,3.25,,,0.0,30.0,,,,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,depth_scale_error,perturbed,43001,0,human_review,visual_state_uncertain,0.0,0.2771563408137515,180,3.25,,,0.0,30.0,,,,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,depth_scale_error,perturbed,43002,0,human_review,visual_state_uncertain,0.0,0.2747142907963017,180,3.25,,,0.0,30.0,,,,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,depth_scale_error,perturbed,43003,0,human_review,visual_state_uncertain,0.0,0.2756972522958772,180,3.25,,,0.0,30.0,,,,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,depth_scale_error,perturbed,43004,0,human_review,visual_state_uncertain,0.0,0.2547130630601071,180,3.25,,,0.0,30.0,,,,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,near_target_drift,clean,43000,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0123994672532815,35,3.09375,,,,,,,34.0,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,near_target_drift,clean,43001,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0136650557877879,33,3.0,,,,,,,32.0,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,near_target_drift,clean,43002,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0128146525690532,35,3.0,,,,,,,34.0,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,near_target_drift,clean,43003,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0135693759879085,35,3.0,,,,,,,34.0,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,near_target_drift,clean,43004,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0103753049586258,35,3.09375,,,,,,,34.0,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,near_target_drift,monitor_corrected,43000,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.0095875498611589,35,3.0,32.0,,,,,32.0,34.0,1.0,0.0,0.0571428571428571
visual_state_drift_5seed,GauzeRetrieve,near_target_drift,monitor_corrected,43001,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.0087030527636926,33,3.0,30.0,,,,,30.0,32.0,1.0,0.0,0.0606060606060606
visual_state_drift_5seed,GauzeRetrieve,near_target_drift,monitor_corrected,43002,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.0138353706984447,35,3.0,32.0,,,,,32.0,34.0,1.0,0.0,0.0571428571428571
visual_state_drift_5seed,GauzeRetrieve,near_target_drift,monitor_corrected,43003,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.0097548058524556,35,3.0,32.0,,,,,32.0,34.0,1.0,0.0,0.0571428571428571
visual_state_drift_5seed,GauzeRetrieve,near_target_drift,monitor_corrected,43004,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.0149008020762683,35,3.0,32.0,,,,,32.0,34.0,1.0,0.0,0.0571428571428571
visual_state_drift_5seed,GauzeRetrieve,near_target_drift,perturbed,43000,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.0423134770861275,180,3.0,32.0,,,,,,,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,near_target_drift,perturbed,43001,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.0499547661233064,180,3.0,30.0,,,,,,,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,near_target_drift,perturbed,43002,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.0441957965868529,180,3.0,32.0,,,,,,,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,near_target_drift,perturbed,43003,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.045620351134959,180,3.0,32.0,,,,,,,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,near_target_drift,perturbed,43004,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.0456512906177045,180,3.0,32.0,,,,,,,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,none,clean,43000,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0123994672532815,35,3.09375,,,,,,,34.0,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,none,clean,43001,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0136650557877879,33,3.0,,,,,,,32.0,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,none,clean,43002,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0128146525690532,35,3.0,,,,,,,34.0,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,none,clean,43003,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0135693759879085,35,3.0,,,,,,,34.0,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,none,clean,43004,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0103753049586258,35,3.09375,,,,,,,34.0,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,none,monitor_corrected,43000,0,auto_execute,nominal_no_alarm,1.0,0.0124026727065511,35,3.0,,,,,,,34.0,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,none,monitor_corrected,43001,0,auto_execute,nominal_no_alarm,1.0,0.012322657234959,33,3.0,,,,,,,32.0,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,none,monitor_corrected,43002,0,auto_execute,nominal_no_alarm,1.0,0.0118885689252028,35,3.0,,,,,,,34.0,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,none,monitor_corrected,43003,0,auto_execute,nominal_no_alarm,1.0,0.0139300254772562,35,3.0,,,,,,,34.0,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,none,monitor_corrected,43004,0,auto_execute,nominal_no_alarm,1.0,0.0120466970697776,35,3.0,,,,,,,34.0,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,perception_bias,clean,43000,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0123994672532815,35,3.09375,,,,,,,34.0,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,perception_bias,clean,43001,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0136650557877879,33,3.0,,,,,,,32.0,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,perception_bias,clean,43002,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0128146525690532,35,3.0,,,,,,,34.0,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,perception_bias,clean,43003,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0135693759879085,35,3.0,,,,,,,34.0,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,perception_bias,clean,43004,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0103753049586258,35,3.09375,,,,,,,34.0,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,perception_bias,monitor_corrected,43000,0,human_review,visual_state_uncertain,0.0,0.2421612546275695,180,4.75,,30.0,0.0,30.0,34.0,,,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,perception_bias,monitor_corrected,43001,0,human_review,visual_state_uncertain,0.0,0.2759292028708469,180,4.75,,30.0,0.0,30.0,33.0,,,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,perception_bias,monitor_corrected,43002,0,human_review,visual_state_uncertain,0.0,0.2718005358312587,180,4.75,,30.0,0.0,30.0,34.0,,,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,perception_bias,monitor_corrected,43003,0,human_review,visual_state_uncertain,0.0,0.2766818950583815,180,4.75,,30.0,0.0,30.0,34.0,,,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,perception_bias,monitor_corrected,43004,0,human_review,visual_state_uncertain,0.0,0.2559952282506983,180,4.75,,30.0,0.0,30.0,34.0,,,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,perception_bias,perturbed,43000,0,human_review,visual_state_uncertain,0.0,0.2421612546275695,180,4.75,,30.0,0.0,30.0,34.0,,,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,perception_bias,perturbed,43001,0,human_review,visual_state_uncertain,0.0,0.2759292028708469,180,4.75,,30.0,0.0,30.0,33.0,,,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,perception_bias,perturbed,43002,0,human_review,visual_state_uncertain,0.0,0.2718005358312587,180,4.75,,30.0,0.0,30.0,34.0,,,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,perception_bias,perturbed,43003,0,human_review,visual_state_uncertain,0.0,0.2766818950583815,180,4.75,,30.0,0.0,30.0,34.0,,,0.0,0.0,0.0
visual_state_drift_5seed,GauzeRetrieve,perception_bias,perturbed,43004,0,human_review,visual_state_uncertain,0.0,0.2559952282506983,180,4.75,,30.0,0.0,30.0,34.0,,,0.0,0.0,0.0
