task,failure,controller,trigger_mode,seed,episode,success,steps,return,initial_distance,final_distance,min_distance,distance_reduction,risk_event_rate,monitor_triggers,recovery_replans,recovery_phase_replans,recovery_override_rate,source_csv,recovery_policy,experiment_suite,experiment_notes,visual_reestimate_triggers,unsafe_warning_events,unsafe_abort,min_danger_distance
GauzeRetrieve,jaw_stuck_open,monitor_corrected,coarse,43004,0,1.0,102,-101.0,0.2549963604913002,0.0132216668850355,0.0132216668850355,0.2417746936062646,0.8137254901960784,3,2,2,0.9411764705882352,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_5seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy,"GauzeRetrieve hard execution fault, observable proxy recovery, 5 seed",,,,
NeedlePick,none,clean,coarse,43000,0,1.0,44,-43.0,0.2248327019361904,0.0210823226468185,0.0210823226468185,0.2037503792893718,0.7272727272727273,0,0,0,0.0,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,none,clean,coarse,43001,0,1.0,36,-35.0,0.1682387886550749,0.0220062874458691,0.0220062874458691,0.1462325012092058,0.6944444444444444,0,0,0,0.0,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,none,clean,coarse,43002,0,1.0,42,-41.0,0.276283544707664,0.0211041973088774,0.0211041973088774,0.2551793473987866,0.6904761904761905,0,0,0,0.0,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,none,clean,coarse,43003,0,1.0,41,-40.0,0.1893448593365003,0.0178893382398011,0.0178893382398011,0.1714555210966991,0.7073170731707317,0,0,0,0.0,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,none,clean,coarse,43004,0,1.0,37,-36.0,0.2330517517043435,0.0159348329772258,0.0159348329772258,0.2171169187271176,0.6486486486486487,0,0,0,0.0,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,none,clean,coarse,43005,0,1.0,46,-45.0,0.1785035669436605,0.0164449452188574,0.0164449452188574,0.162058621724803,0.7391304347826086,0,0,0,0.0,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,none,clean,coarse,43006,0,1.0,45,-44.0,0.2540607979518466,0.0209424162532183,0.0209424162532183,0.2331183816986282,0.6888888888888889,0,0,0,0.0,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,none,clean,coarse,43007,0,1.0,36,-35.0,0.2084216828031298,0.0176410778805924,0.0176410778805924,0.1907806049225374,0.6666666666666666,0,0,0,0.0,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,none,clean,coarse,43008,0,1.0,41,-40.0,0.1699740880602928,0.0244497379929081,0.0244497379929081,0.1455243500673846,0.7317073170731707,0,0,0,0.0,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,none,clean,coarse,43009,0,1.0,40,-39.0,0.170381193950252,0.0245532861530195,0.0245532861530195,0.1458279077972324,0.725,0,0,0,0.0,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,none,monitor_corrected,coarse,43000,0,1.0,44,-43.0,0.2248327019361904,0.021082165583244,0.021082165583244,0.2037505363529464,0.7272727272727273,1,0,0,0.7272727272727273,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,none,monitor_corrected,coarse,43001,0,1.0,36,-35.0,0.1682387886550749,0.0220062751549105,0.0220062751549105,0.1462325135001643,0.6944444444444444,1,0,0,0.8611111111111112,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,none,monitor_corrected,coarse,43002,0,1.0,42,-41.0,0.276283544707664,0.021104949804524,0.021104949804524,0.2551785949031399,0.6904761904761905,1,0,0,0.7619047619047619,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,none,monitor_corrected,coarse,43003,0,1.0,41,-40.0,0.1893448593365003,0.0178893429149685,0.0178893429149685,0.1714555164215318,0.7073170731707317,1,0,0,0.7804878048780488,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,none,monitor_corrected,coarse,43004,0,1.0,37,-36.0,0.2330517517043435,0.0159348323491111,0.0159348323491111,0.2171169193552323,0.6486486486486487,1,0,0,0.8648648648648649,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,none,monitor_corrected,coarse,43005,0,1.0,46,-45.0,0.1785035669436605,0.0164447278823137,0.0164447278823137,0.1620588390613467,0.7391304347826086,2,0,0,0.8913043478260869,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,none,monitor_corrected,coarse,43006,0,1.0,45,-44.0,0.2540607979518466,0.0209423876292767,0.0209423876292767,0.2331184103225698,0.6888888888888889,1,0,0,0.7111111111111111,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,none,monitor_corrected,coarse,43007,0,1.0,36,-35.0,0.2084216828031298,0.0176411971627576,0.0176411971627576,0.1907804856403722,0.6666666666666666,1,0,0,0.8611111111111112,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,none,monitor_corrected,coarse,43008,0,1.0,41,-40.0,0.1699740880602928,0.0244497371895581,0.0244497371895581,0.1455243508707347,0.7317073170731707,1,0,0,0.7804878048780488,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,none,monitor_corrected,coarse,43009,0,1.0,40,-39.0,0.170381193950252,0.0245532859920237,0.0245532859920237,0.1458279079582283,0.725,1,0,0,0.8,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,jaw_stuck_open,clean,coarse,43000,0,1.0,44,-43.0,0.2248327019361904,0.0210823226468185,0.0210823226468185,0.2037503792893718,0.7272727272727273,0,0,0,0.0,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,jaw_stuck_open,clean,coarse,43001,0,1.0,36,-35.0,0.1682387886550749,0.0220062874458691,0.0220062874458691,0.1462325012092058,0.6944444444444444,0,0,0,0.0,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,jaw_stuck_open,clean,coarse,43002,0,1.0,42,-41.0,0.276283544707664,0.0211041973088774,0.0211041973088774,0.2551793473987866,0.6904761904761905,0,0,0,0.0,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,jaw_stuck_open,clean,coarse,43003,0,1.0,41,-40.0,0.1893448593365003,0.0178893382398011,0.0178893382398011,0.1714555210966991,0.7073170731707317,0,0,0,0.0,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,jaw_stuck_open,clean,coarse,43004,0,1.0,37,-36.0,0.2330517517043435,0.0159348329772258,0.0159348329772258,0.2171169187271176,0.6486486486486487,0,0,0,0.0,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,jaw_stuck_open,clean,coarse,43005,0,1.0,46,-45.0,0.1785035669436605,0.0164449452188574,0.0164449452188574,0.162058621724803,0.7391304347826086,0,0,0,0.0,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,jaw_stuck_open,clean,coarse,43006,0,1.0,45,-44.0,0.2540607979518466,0.0209424162532183,0.0209424162532183,0.2331183816986282,0.6888888888888889,0,0,0,0.0,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,jaw_stuck_open,clean,coarse,43007,0,1.0,36,-35.0,0.2084216828031298,0.0176410778805924,0.0176410778805924,0.1907806049225374,0.6666666666666666,0,0,0,0.0,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,jaw_stuck_open,clean,coarse,43008,0,1.0,41,-40.0,0.1699740880602928,0.0244497379929081,0.0244497379929081,0.1455243500673846,0.7317073170731707,0,0,0,0.0,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,jaw_stuck_open,clean,coarse,43009,0,1.0,40,-39.0,0.170381193950252,0.0245532861530195,0.0245532861530195,0.1458279077972324,0.725,0,0,0,0.0,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,jaw_stuck_open,perturbed,coarse,43000,0,0.0,220,-220.0,0.2248327019361904,0.2247738040025275,0.224770802213329,5.889793366284368e-05,0.9818181818181818,0,0,0,0.0,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,jaw_stuck_open,perturbed,coarse,43001,0,0.0,220,-220.0,0.1682387886550749,0.1681557090004676,0.1681555848377596,8.307965460732647e-05,0.9818181818181818,0,0,0,0.0,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,jaw_stuck_open,perturbed,coarse,43002,0,0.0,220,-220.0,0.276283544707664,0.2762333706604737,0.2762330192582356,5.017404719026564e-05,0.9818181818181818,0,0,0,0.0,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,jaw_stuck_open,perturbed,coarse,43003,0,0.0,220,-220.0,0.1893448593365003,0.189271659319111,0.189271110076703,7.320001738927995e-05,0.9818181818181818,0,0,0,0.0,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,jaw_stuck_open,perturbed,coarse,43004,0,0.0,220,-220.0,0.2330517517043435,0.2329924235554173,0.2329920144303151,5.932814892617433e-05,0.9818181818181818,0,0,0,0.0,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,jaw_stuck_open,perturbed,coarse,43005,0,0.0,220,-220.0,0.1785035669436605,0.1784258487602529,0.1784255402868449,7.771818340759906e-05,0.9818181818181818,0,0,0,0.0,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,jaw_stuck_open,perturbed,coarse,43006,0,0.0,220,-220.0,0.2540607979518466,0.2540059404047732,0.2540059404047732,5.485754707335033e-05,0.9818181818181818,0,0,0,0.0,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,jaw_stuck_open,perturbed,coarse,43007,0,0.0,220,-220.0,0.2084216828031298,0.208354780329756,0.2083547000772395,6.690247337373667e-05,0.9818181818181818,0,0,0,0.0,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,jaw_stuck_open,perturbed,coarse,43008,0,0.0,220,-220.0,0.1699740880602928,0.1698922157992864,0.1698917476450433,8.187226100633826e-05,0.9818181818181818,0,0,0,0.0,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,jaw_stuck_open,perturbed,coarse,43009,0,0.0,220,-220.0,0.170381193950252,0.1702993487579441,0.1702992477239059,8.184519230791665e-05,0.9818181818181818,0,0,0,0.0,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,jaw_stuck_open,monitor_corrected,coarse,43000,0,1.0,103,-102.0,0.2248327019361904,0.0210614484457027,0.0210614484457027,0.2037712534904877,0.883495145631068,3,1,1,0.9320388349514565,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,jaw_stuck_open,monitor_corrected,coarse,43001,0,1.0,100,-99.0,0.1682387886550749,0.0220281296648164,0.0220281296648164,0.1462106589902584,0.89,3,2,2,0.95,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,jaw_stuck_open,monitor_corrected,coarse,43002,0,1.0,105,-104.0,0.276283544707664,0.0211311301854985,0.0211311301854985,0.2551524145221655,0.8761904761904762,3,2,2,0.9142857142857144,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,jaw_stuck_open,monitor_corrected,coarse,43003,0,1.0,102,-101.0,0.1893448593365003,0.0179107417448964,0.0179107417448964,0.1714341175916039,0.8823529411764706,3,2,2,0.9411764705882352,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,jaw_stuck_open,monitor_corrected,coarse,43004,0,1.0,102,-101.0,0.2330517517043435,0.0159242089852736,0.0159242089852736,0.2171275427190698,0.8725490196078431,3,2,2,0.9411764705882352,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,jaw_stuck_open,monitor_corrected,coarse,43005,0,1.0,102,-101.0,0.1785035669436605,0.0164706213842961,0.0164706213842961,0.1620329455593644,0.8823529411764706,3,1,1,0.9411764705882352,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,jaw_stuck_open,monitor_corrected,coarse,43006,0,1.0,108,-107.0,0.2540607979518466,0.0209800655754687,0.0209800655754687,0.2330807323763779,0.8703703703703703,3,1,1,0.8888888888888888,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,jaw_stuck_open,monitor_corrected,coarse,43007,0,1.0,102,-101.0,0.2084216828031298,0.0176630306845178,0.0176630306845178,0.1907586521186119,0.8823529411764706,3,2,2,0.9411764705882352,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,jaw_stuck_open,monitor_corrected,coarse,43008,0,1.0,101,-100.0,0.1699740880602928,0.0244680936522906,0.0244680936522906,0.1455059944080021,0.8910891089108911,3,2,2,0.9504950495049505,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
NeedlePick,jaw_stuck_open,monitor_corrected,coarse,43009,0,1.0,101,-100.0,0.170381193950252,0.0245702369162825,0.0245702369162825,0.1458109570339694,0.8910891089108911,3,2,2,0.9504950495049505,runs/surrol_needlepick_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"NeedlePick hard execution fault, observable proxy recovery, 10 seed",,,,
GauzeRetrieve,none,clean,coarse,43000,0,1.0,35,-34.0,0.2406647509451256,0.0123994672532815,0.0123994672532815,0.2282652836918441,0.4571428571428571,0,0,0,0.0,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",,,,
GauzeRetrieve,none,clean,coarse,43001,0,1.0,33,-32.0,0.2776879941182331,0.0136650557877879,0.0136650557877879,0.2640229383304451,0.4242424242424242,0,0,0,0.0,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",,,,
GauzeRetrieve,none,clean,coarse,43002,0,1.0,35,-34.0,0.2749173812311886,0.0128146525690532,0.0128146525690532,0.2621027286621353,0.4857142857142857,0,0,0,0.0,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",,,,
GauzeRetrieve,none,clean,coarse,43003,0,1.0,35,-34.0,0.276048883938419,0.0135693759879085,0.0135693759879085,0.2624795079505104,0.4571428571428571,0,0,0,0.0,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",,,,
GauzeRetrieve,none,clean,coarse,43004,0,1.0,35,-34.0,0.2549963604913002,0.0103753049586258,0.0103753049586258,0.2446210555326743,0.4571428571428571,0,0,0,0.0,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",,,,
GauzeRetrieve,none,clean,coarse,43005,0,1.0,35,-34.0,0.3048549181098078,0.0175291856700188,0.0175291856700188,0.287325732439789,0.4857142857142857,0,0,0,0.0,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",,,,
GauzeRetrieve,none,clean,coarse,43006,0,1.0,35,-34.0,0.349354592267479,0.0180275669650384,0.0180275669650384,0.3313270253024405,0.4857142857142857,0,0,0,0.0,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",,,,
GauzeRetrieve,none,clean,coarse,43007,0,1.0,34,-33.0,0.2404291029807494,0.0111477449177205,0.0111477449177205,0.2292813580630288,0.4705882352941176,0,0,0,0.0,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",,,,
GauzeRetrieve,none,clean,coarse,43008,0,1.0,35,-34.0,0.2625604156059348,0.0127395234008329,0.0127395234008329,0.2498208922051019,0.5142857142857142,0,0,0,0.0,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",,,,
GauzeRetrieve,none,clean,coarse,43009,0,1.0,34,-33.0,0.2625218813476322,0.0120904816445883,0.0120904816445883,0.2504313997030439,0.4411764705882353,0,0,0,0.0,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",,,,
GauzeRetrieve,none,monitor_corrected,coarse,43000,0,1.0,35,-34.0,0.2406647509451256,0.0124623686922585,0.0124623686922585,0.228202382252867,0.4571428571428571,1,0,0,0.8285714285714286,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",,,,
GauzeRetrieve,none,monitor_corrected,coarse,43001,0,1.0,33,-32.0,0.2776879941182331,0.0140234758530562,0.0140234758530562,0.2636645182651768,0.4242424242424242,1,0,0,0.8181818181818182,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",,,,
GauzeRetrieve,none,monitor_corrected,coarse,43002,0,1.0,35,-34.0,0.2749173812311886,0.0125896631032279,0.0125896631032279,0.2623277181279607,0.4857142857142857,1,0,0,0.8285714285714286,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",,,,
GauzeRetrieve,none,monitor_corrected,coarse,43003,0,1.0,35,-34.0,0.276048883938419,0.0135457931464293,0.0135457931464293,0.2625030907919897,0.4571428571428571,1,0,0,0.8285714285714286,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",,,,
GauzeRetrieve,none,monitor_corrected,coarse,43004,0,1.0,35,-34.0,0.2549963604913002,0.0117393359899586,0.0117393359899586,0.2432570245013415,0.4571428571428571,1,0,0,0.8285714285714286,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",,,,
GauzeRetrieve,none,monitor_corrected,coarse,43005,0,1.0,35,-34.0,0.3048549181098078,0.0172878285550669,0.0172878285550669,0.2875670895547409,0.4857142857142857,1,0,0,0.8285714285714286,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",,,,
GauzeRetrieve,none,monitor_corrected,coarse,43006,0,1.0,35,-34.0,0.349354592267479,0.0177223214307544,0.0177223214307544,0.3316322708367246,0.4857142857142857,1,0,0,0.8285714285714286,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",,,,
GauzeRetrieve,none,monitor_corrected,coarse,43007,0,1.0,34,-33.0,0.2404291029807494,0.0095592436111257,0.0095592436111257,0.2308698593696236,0.5,1,0,0,0.8235294117647058,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",,,,
GauzeRetrieve,none,monitor_corrected,coarse,43008,0,1.0,35,-34.0,0.2625604156059348,0.0125720239955394,0.0125720239955394,0.2499883916103953,0.5142857142857142,1,0,0,0.8285714285714286,runs/surrol_gauzeretrieve_observable_phase_jaw_stuck_w32_10seed.csv,observable_phase_replan,silent_jaw_stuck_observable_proxy_10seed,"GauzeRetrieve hard execution fault, observable proxy recovery, 10 seed",,,,
