suite,task,failure,controller,seed,episode,route,route_reason,success,final_distance,steps,max_triage_risk,first_action_anomaly_step,first_grasp_uncertain_step,first_perception_uncertain_step,first_review_step,first_abort_step,first_monitor_trigger_step,first_success_step,monitor_triggers,recovery_phase_replans,recovery_override_rate,trigger_mode,return,initial_distance,min_distance,distance_reduction,risk_event_rate,recovery_replans,visual_reestimate_triggers,unsafe_warning_events,unsafe_abort,min_danger_distance,review_needed,failure_or_review,first_action_anomaly_missing,first_grasp_uncertain_missing,first_perception_uncertain_missing,first_review_missing,learned_review_risk,split,route_idx,review_or_abort,not_auto_execute,progress_fraction,first_action_anomaly_signal,first_grasp_uncertain_signal,first_perception_uncertain_signal,inverse_min_danger_distance,stall_or_slow_progress,failure_family_known,multisignal_review_score,multisignal_review_pred,multisignal_route_pred,multisignal_route_confidence,split_multisignal,mechanism_label,expected_vppv_route,visual_evidence,depth_evidence,policy_embedding_evidence,action_outcome_evidence,progress_regularity_evidence,local_neighborhood_evidence,handoff_evidence,boundary_evidence,composite_risk_score,high_risk_label,route_uniform_retry,route_visual_only,route_embedding_only,route_single_score,route_composite_vppv
visual_state_drift_5seed,GauzeRetrieve,perception_bias,clean,43004,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0103753049586258,35.0,3.09375,999.0,999.0,999.0,999.0,,,34.0,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0077049868742802,train_even_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.019690015968168,0,auto_execute,0.95655542750431,train,visual_estimation_bias,reobserve_reestimate,0.004237742780854111,0.0029664199465978774,0.028647354371507935,0.006754032258064516,0.3724637759521439,0.32606280997139714,0.07449275519042879,0.0,0.06668178046361557,True,low_gain_correction_or_replan,continue,continue,continue,continue
visual_state_drift_5seed,GauzeRetrieve,perception_bias,monitor_corrected,43000,0,human_review,visual_state_uncertain,0.0,0.2421612546275695,180.0,4.75,999.0,30.0,0.0,30.0,34.0,,,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,0.9986190300292404,train_even_seed,2,1,1,0.0,0.0,0.96996996996997,1.0,1.0,1.0,1,0.9977752259244428,1,human_review,0.9962920519693542,train,visual_estimation_bias,reobserve_reestimate,0.7992404665160823,0.5594683265612576,0.6914410791964256,0.012096774193548388,0.7493195051377541,0.770516391139539,0.5863503875140373,0.0,0.5193168633178451,True,low_gain_correction_or_replan,reobserve_reestimate,human_review_or_servo_reset,human_review_or_servo_reset,reobserve_reestimate
visual_state_drift_5seed,GauzeRetrieve,perception_bias,monitor_corrected,43002,0,human_review,visual_state_uncertain,0.0,0.2718005358312587,180.0,4.75,999.0,30.0,0.0,30.0,34.0,,,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,0.9987622793326976,train_even_seed,2,1,1,0.0,0.0,0.96996996996997,1.0,1.0,1.0,1,0.9980227010549972,1,human_review,0.9967010256337894,validation,visual_estimation_bias,reobserve_reestimate,0.7993192536329837,0.5595234775430886,0.6915341912436728,0.012096774193548388,0.7745617707922594,0.7781356268595141,0.5913988406449384,0.0,0.5233944750336637,True,low_gain_correction_or_replan,reobserve_reestimate,human_review_or_servo_reset,human_review_or_servo_reset,reobserve_reestimate
visual_state_drift_5seed,GauzeRetrieve,perception_bias,monitor_corrected,43004,0,human_review,visual_state_uncertain,0.0,0.2559952282506983,180.0,4.75,999.0,30.0,0.0,30.0,34.0,,,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,0.9986878424919629,train_even_seed,2,1,1,0.0,0.0,0.96996996996997,1.0,1.0,1.0,1,0.9978943740240088,1,human_review,0.9964910549055072,train,visual_estimation_bias,reobserve_reestimate,0.7992783133705796,0.5594948193594057,0.6914858072971952,0.012096774193548388,0.7611011956198084,0.7740732623345401,0.5887067256104482,0.0,0.5212205957348641,True,low_gain_correction_or_replan,reobserve_reestimate,human_review_or_servo_reset,human_review_or_servo_reset,reobserve_reestimate
visual_state_drift_5seed,GauzeRetrieve,perception_bias,perturbed,43000,0,human_review,visual_state_uncertain,0.0,0.2421612546275695,180.0,4.75,999.0,30.0,0.0,30.0,34.0,,,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,0.9986190300292404,train_even_seed,2,1,1,0.0,0.0,0.96996996996997,1.0,1.0,1.0,1,0.9977752259244428,1,human_review,0.9962920519693542,train,visual_estimation_bias,reobserve_reestimate,0.7992404665160823,0.5594683265612576,0.6914410791964256,0.012096774193548388,0.7493195051377541,0.770516391139539,0.5863503875140373,0.0,0.5193168633178451,True,low_gain_correction_or_replan,reobserve_reestimate,human_review_or_servo_reset,human_review_or_servo_reset,reobserve_reestimate
visual_state_drift_5seed,GauzeRetrieve,perception_bias,perturbed,43002,0,human_review,visual_state_uncertain,0.0,0.2718005358312587,180.0,4.75,999.0,30.0,0.0,30.0,34.0,,,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,0.9987622793326976,train_even_seed,2,1,1,0.0,0.0,0.96996996996997,1.0,1.0,1.0,1,0.9980227010549972,1,human_review,0.9967010256337894,validation,visual_estimation_bias,reobserve_reestimate,0.7993192536329837,0.5595234775430886,0.6915341912436728,0.012096774193548388,0.7745617707922594,0.7781356268595141,0.5913988406449384,0.0,0.5233944750336637,True,low_gain_correction_or_replan,reobserve_reestimate,human_review_or_servo_reset,human_review_or_servo_reset,reobserve_reestimate
visual_state_drift_5seed,GauzeRetrieve,perception_bias,perturbed,43004,0,human_review,visual_state_uncertain,0.0,0.2559952282506983,180.0,4.75,999.0,30.0,0.0,30.0,34.0,,,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1.0,0.0,0.0,0.0,0.9986878424919629,train_even_seed,2,1,1,0.0,0.0,0.96996996996997,1.0,1.0,1.0,1,0.9978943740240088,1,human_review,0.9964910549055072,train,visual_estimation_bias,reobserve_reestimate,0.7992783133705796,0.5594948193594057,0.6914858072971952,0.012096774193548388,0.7611011956198084,0.7740732623345401,0.5887067256104482,0.0,0.5212205957348641,True,low_gain_correction_or_replan,reobserve_reestimate,human_review_or_servo_reset,human_review_or_servo_reset,reobserve_reestimate
unsafe_zone_abort_proxy,NeedlePick,none,clean,43000,0,auto_execute,nominal_no_unsafe_abort,1.0,0.0210823226468185,44.0,3.0,999.0,999.0,999.0,999.0,,,,0.0,0.0,0.0,goalaware,-43.0,0.2248327019361904,0.0210823226468185,0.2037503792893718,0.0,0.0,0.0,3.0,0.0,0.0627739333432777,0,0,1.0,1.0,1.0,1.0,0.0049894375809929,train_even_seed,0,0,0,0.9062310666319264,0.0,0.0,0.0,15.930179084549708,0.0937689333680735,0,0.0141621252185514,0,auto_recovery,0.5659118388323545,train,nominal,continue,0.0027441906695460953,0.0019209334686822665,0.025823779588935707,0.0064516129032258064,0.07554013792569898,0.035573931172177546,0.015108027585139797,0.1328981010238393,0.028845599170371355,False,continue,continue,continue,continue,continue
unsafe_zone_abort_proxy,NeedlePick,none,clean,43002,0,auto_execute,nominal_no_unsafe_abort,1.0,0.0211041973088774,42.0,3.0,999.0,999.0,999.0,999.0,,,,0.0,0.0,0.0,goalaware,-41.0,0.276283544707664,0.0211041973088774,0.2551793473987866,0.0,0.0,0.0,3.0,0.0,0.065749807558597,0,0,1.0,1.0,1.0,1.0,0.0049082699422196,train_even_seed,0,0,0,0.9236139910858328,0.0,0.0,0.0,15.209169990479262,0.0763860089141672,0,0.0131693567887031,0,auto_recovery,0.6316080287101361,validation,nominal,continue,0.0026995484682207803,0.001889683927754546,0.02577102062373306,0.0064516129032258064,0.06699949637722216,0.03298535922503318,0.013399899275444433,0.1285174992978717,0.027106635720902335,False,continue,continue,continue,continue,continue
unsafe_zone_abort_proxy,NeedlePick,none,clean,43004,0,auto_execute,nominal_no_unsafe_abort,1.0,0.0159348329772258,37.0,2.0,999.0,999.0,999.0,999.0,,,,0.0,0.0,0.0,goalaware,-36.0,0.2330517517043435,0.0159348329772258,0.2171169187271176,0.0,0.0,0.0,2.0,0.0,0.0698415223131575,0,0,1.0,1.0,1.0,1.0,0.0047407429046648,train_even_seed,0,0,0,0.9316253456123286,0.0,0.0,0.0,14.318130059023773,0.0683746543876714,0,0.0125610908319246,0,auto_recovery,0.5204038148478174,train,nominal,continue,0.00260740859756564,0.001825186018295948,0.01437180546867728,0.0032258064516129032,0.053604919263324946,0.023267378513336122,0.01072098385266499,0.10904134904887967,0.02097288125598101,False,continue,continue,continue,continue,continue
unsafe_zone_abort_proxy,NeedlePick,none,monitor_corrected,43000,0,auto_execute,nominal_no_unsafe_abort,1.0,0.0210817281693356,44.0,3.0,999.0,999.0,999.0,999.0,,,,0.0,0.0,0.0,goalaware,-43.0,0.2248327019361904,0.0210817281693356,0.2037509737668548,0.0,0.0,0.0,3.0,0.0,0.0627739437763343,0,0,1.0,1.0,1.0,1.0,0.0049894266864644,train_even_seed,0,0,0,0.9062337107200767,0.0,0.0,0.0,15.930176436947056,0.0937662892799232,0,0.0141619882339222,0,auto_recovery,0.5659120814248207,train,nominal,continue,0.0027441846775554204,0.0019209292742887942,0.025823772507492182,0.0064516129032258064,0.07553870620866333,0.035573498116345095,0.015107741241732668,0.13289808493792188,0.02884536585417613,False,continue,continue,continue,continue,continue
unsafe_zone_abort_proxy,NeedlePick,none,monitor_corrected,43002,0,auto_execute,nominal_no_unsafe_abort,1.0,0.021104332389524,42.0,3.0,999.0,999.0,999.0,999.0,,,,0.0,0.0,0.0,goalaware,-41.0,0.276283544707664,0.021104332389524,0.25517921231814,0.0,0.0,0.0,3.0,0.0,0.0657493759907576,0,0,1.0,1.0,1.0,1.0,0.0049082713829663,train_even_seed,0,0,0,0.9236135021654854,0.0,0.0,0.0,15.209269820911612,0.0763864978345145,0,0.0131693814353187,0,auto_recovery,0.631608971245938,validation,nominal,continue,0.002699549260631465,0.0018896844824420253,0.025771021560218415,0.0064516129032258064,0.06699978254064795,0.03298544554230359,0.013399956508129592,0.12851810583302897,0.02710673042059355,False,continue,continue,continue,continue,continue
unsafe_zone_abort_proxy,NeedlePick,none,monitor_corrected,43004,0,auto_execute,nominal_no_unsafe_abort,1.0,0.0159347223962856,37.0,2.0,999.0,999.0,999.0,999.0,,,,0.0,0.0,0.0,goalaware,-36.0,0.2330517517043435,0.0159347223962856,0.2171170293080578,0.0,0.0,0.0,2.0,0.0,0.0698414152313778,0,0,1.0,1.0,1.0,1.0,0.0047407407345754,train_even_seed,0,0,0,0.9316258201032492,0.0,0.0,0.0,14.318152011769772,0.0683741798967508,0,0.0125610674387913,0,auto_recovery,0.5204040793571615,train,nominal,continue,0.00260740740401647,0.001825185182811529,0.014371804058119171,0.0032258064516129032,0.053604659015350165,0.023267299733664634,0.010720931803070034,0.10904148242616687,0.020972849697959775,False,continue,continue,continue,continue,continue
unsafe_zone_abort_proxy,NeedlePick,near_target_drift,clean,43000,0,auto_recovery,safe_or_failed_without_abort,1.0,0.0210823226468185,44.0,3.0,999.0,999.0,999.0,999.0,,,,0.0,0.0,0.0,goalaware,-43.0,0.2248327019361904,0.0210823226468185,0.2037503792893718,0.0,0.0,0.0,3.0,0.0,0.0627739333432777,0,1,1.0,1.0,1.0,1.0,0.0049894375809929,train_even_seed,1,0,1,0.9062310666319264,0.0,0.0,0.0,15.930179084549708,0.0937689333680735,1,0.0141621252185514,0,auto_recovery,0.5659118388323545,train,policy_approach_drift,low_gain_correction_or_replan,0.0027441906695460953,0.0019209334686822665,0.025823779588935707,0.0064516129032258064,0.07554013792569898,0.23557393117217756,0.015108027585139797,0.1328981010238393,0.028845599170371355,False,low_gain_correction_or_replan,continue,continue,continue,continue
unsafe_zone_abort_proxy,NeedlePick,near_target_drift,clean,43002,0,auto_recovery,safe_or_failed_without_abort,1.0,0.0211041973088774,42.0,3.0,999.0,999.0,999.0,999.0,,,,0.0,0.0,0.0,goalaware,-41.0,0.276283544707664,0.0211041973088774,0.2551793473987866,0.0,0.0,0.0,3.0,0.0,0.065749807558597,0,1,1.0,1.0,1.0,1.0,0.0049082699422196,train_even_seed,1,0,1,0.9236139910858328,0.0,0.0,0.0,15.209169990479262,0.0763860089141672,1,0.0131693567887031,0,auto_recovery,0.6316080287101361,validation,policy_approach_drift,low_gain_correction_or_replan,0.0026995484682207803,0.001889683927754546,0.02577102062373306,0.0064516129032258064,0.06699949637722216,0.2329853592250332,0.013399899275444433,0.1285174992978717,0.027106635720902335,False,low_gain_correction_or_replan,continue,continue,continue,continue
unsafe_zone_abort_proxy,NeedlePick,near_target_drift,clean,43004,0,auto_recovery,safe_or_failed_without_abort,1.0,0.0159348329772258,37.0,2.0,999.0,999.0,999.0,999.0,,,,0.0,0.0,0.0,goalaware,-36.0,0.2330517517043435,0.0159348329772258,0.2171169187271176,0.0,0.0,0.0,2.0,0.0,0.0698415223131575,0,1,1.0,1.0,1.0,1.0,0.0047407429046648,train_even_seed,1,0,1,0.9316253456123286,0.0,0.0,0.0,14.318130059023773,0.0683746543876714,1,0.0125610908319246,0,auto_recovery,0.5204038148478174,train,policy_approach_drift,low_gain_correction_or_replan,0.00260740859756564,0.001825186018295948,0.01437180546867728,0.0032258064516129032,0.053604919263324946,0.22326737851333614,0.01072098385266499,0.10904134904887967,0.02097288125598101,False,low_gain_correction_or_replan,continue,continue,continue,continue
unsafe_zone_abort_proxy,NeedlePick,near_target_drift,perturbed,43000,0,auto_recovery,safe_or_failed_without_abort,0.0,0.1041230932621403,180.0,29.0,999.0,999.0,999.0,999.0,,,,0.0,0.0,0.0,goalaware,-180.0,0.2248327019361904,0.0710183706358486,0.1207096086740501,0.4722222222222222,0.0,0.0,29.0,0.0,0.0424473317228161,0,1,1.0,1.0,1.0,1.0,0.0111688028165295,train_even_seed,1,0,1,0.53688634987053,0.0,0.0,0.0,23.558606852606577,0.46311365012947,1,0.0284882221468604,0,auto_recovery,0.9902100149855674,train,policy_approach_drift,low_gain_correction_or_replan,0.006142841549091226,0.004299989084363858,0.3233887540888087,0.0903225806451613,0.44384921381028086,0.49484914118748863,0.08876984276205618,0.5448707880668882,0.18447322625625814,False,low_gain_correction_or_replan,continue,continue,continue,abort_candidate_or_takeover
unsafe_zone_abort_proxy,NeedlePick,near_target_drift,perturbed,43002,0,auto_recovery,safe_or_failed_without_abort,0.0,0.1309753642579747,180.0,27.0,999.0,999.0,999.0,999.0,,,,0.0,0.0,0.0,goalaware,-180.0,0.276283544707664,0.0685858115658747,0.1453081804496892,0.4888888888888889,0.0,0.0,27.0,0.0,0.0508079140792799,0,1,1.0,1.0,1.0,1.0,0.0130526132546388,train_even_seed,1,0,1,0.525938599070169,0.0,0.0,0.0,19.6819731359098,0.4740614009298309,1,0.0314079717876029,0,auto_recovery,0.9894986298395636,validation,policy_approach_drift,low_gain_correction_or_replan,0.007178937290051341,0.005025256103035939,0.3020325857122894,0.08387096774193549,0.47054963765143154,0.49218118415157414,0.09410992753028631,0.49319270324456704,0.18034774312748472,False,low_gain_correction_or_replan,continue,continue,continue,abort_candidate_or_takeover
unsafe_zone_abort_proxy,NeedlePick,near_target_drift,perturbed,43004,0,auto_recovery,safe_or_failed_without_abort,0.0,0.1242106191793195,180.0,32.0,999.0,999.0,999.0,999.0,,,,0.0,0.0,0.0,goalaware,-180.0,0.2330517517043435,0.0336834865502864,0.1088411325250239,0.5,0.0,0.0,32.0,0.0,0.0347893630599243,0,1,1.0,1.0,1.0,1.0,0.0110479672010173,train_even_seed,1,0,1,0.4670255929382717,0.0,0.0,0.0,28.74441817970369,0.5329744070617283,1,0.0194138470552792,0,auto_recovery,0.9935145331073962,train,policy_approach_drift,low_gain_correction_or_replan,0.006076381960559516,0.004253467372391661,0.35718117868066124,0.1,0.48540800108364096,0.5242129896654228,0.0970816002167282,0.6185654829647718,0.2041467275154802,False,low_gain_correction_or_replan,continue,continue,continue,abort_candidate_or_takeover
unsafe_zone_abort_proxy,NeedlePick,near_target_drift,monitor_corrected,43000,0,auto_recovery,safe_or_failed_without_abort,1.0,0.0197162493285832,44.0,4.0,999.0,999.0,999.0,999.0,,,,1.0,0.0,0.0681818181818181,goalaware,-43.0,0.2248327019361904,0.0197162493285832,0.2051164526076071,0.0227272727272727,0.0,0.0,4.0,0.0,0.0522518859678127,0,1,1.0,1.0,1.0,1.0,0.0065006208160189,train_even_seed,1,0,1,0.9123070213594688,0.0,0.0,0.0,19.138065190910098,0.0876929786405312,1,0.015705584298474,0,auto_recovery,0.7496972540139636,train,policy_approach_drift,low_gain_correction_or_replan,0.0035753414488103956,0.0025027390141672766,0.038096371272347766,0.054563782991202334,0.07225013872851979,0.24072322725472983,0.01445002774570396,0.1664506068085054,0.04187987488367402,False,low_gain_correction_or_replan,continue,continue,continue,continue
unsafe_zone_abort_proxy,NeedlePick,near_target_drift,monitor_corrected,43002,0,auto_recovery,safe_or_failed_without_abort,1.0,0.0221322721960832,42.0,4.0,999.0,999.0,999.0,999.0,,,,1.0,0.0,0.0714285714285714,goalaware,-41.0,0.276283544707664,0.0221322721960832,0.2541512725115808,0.0238095238095238,0.0,0.0,4.0,0.0,0.0591932982343727,0,1,1.0,1.0,1.0,1.0,0.0064684481561053,train_even_seed,1,0,1,0.919892904879654,0.0,0.0,0.0,16.893804363469552,0.0801070951203458,1,0.0152289177309853,0,auto_recovery,0.7873351573647906,validation,policy_approach_drift,low_gain_correction_or_replan,0.003557646485857915,0.00249035254010054,0.038075459043403925,0.05521313364055298,0.06917743554952481,0.23979096018655943,0.013835487109904962,0.15281525472340812,0.04040557209974159,False,low_gain_correction_or_replan,continue,continue,continue,continue
unsafe_zone_abort_proxy,NeedlePick,near_target_drift,monitor_corrected,43004,0,auto_recovery,safe_or_failed_without_abort,1.0,0.0164976006413263,36.0,3.0,999.0,999.0,999.0,999.0,,,,1.0,0.0,0.0555555555555555,goalaware,-35.0,0.2330517517043435,0.0164976006413263,0.2165541510630171,0.0277777777777777,0.0,0.0,3.0,0.0,0.0632136042667464,0,1,1.0,1.0,1.0,1.0,0.0061591665378109,train_even_seed,1,0,1,0.9292105700957968,0.0,0.0,0.0,15.81937957184402,0.0707894299042032,1,0.0141936096686686,0,auto_recovery,0.6996731319428967,train,policy_approach_drift,low_gain_correction_or_replan,0.003387541595795995,0.0023712791170571964,0.026584103410867407,0.04881272401433691,0.05369174747775638,0.22939957594876062,0.010738349495551277,0.1322249215305617,0.033238232832327366,False,low_gain_correction_or_replan,continue,continue,continue,continue
standard_corruptions,NeedlePick,action_dropout,clean,43001,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0220062874458691,36.0,2.25,999.0,999.0,999.0,999.0,,,35.0,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0080444970523182,test_odd_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0206778382614882,0,auto_execute,0.9557150191509044,train,policy_approach_drift,low_gain_correction_or_replan,0.0044244733787750104,0.0030971313651425073,0.01934182630981328,0.004032258064516129,0.3836069148904196,0.32475298762203253,0.07672138297808392,0.0,0.06654264495079777,False,low_gain_correction_or_replan,continue,continue,continue,continue
standard_corruptions,NeedlePick,action_dropout,clean,43003,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0178893382398011,41.0,2.25,999.0,999.0,999.0,999.0,,,40.0,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0082850661669742,test_odd_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0211843599464936,0,auto_execute,0.9544822163179956,test,policy_approach_drift,low_gain_correction_or_replan,0.0045567863918358105,0.0031897504742850673,0.019498196234339682,0.004032258064516129,0.38628883782556883,0.32563574946484053,0.07725776756511377,0.0,0.06703699496431635,False,low_gain_correction_or_replan,continue,continue,continue,continue
standard_corruptions,NeedlePick,action_dropout,monitor_corrected,43001,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.0201008439596367,79.0,2.875,3.0,999.0,999.0,999.0,,3.0,78.0,3.0,1.0,0.9367088607594936,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,1.0,0.0108184687661848,test_odd_seed,1,0,1,0.0,0.996996996996997,0.0,0.0,1.0,1.0,1,0.0375680845123664,0,auto_recovery,0.9735120925829216,train,policy_approach_drift,low_gain_correction_or_replan,0.005950157821401641,0.004165110474981149,0.028201359536729795,0.7357888078973216,0.4352019675393457,0.3446612700301686,0.21204039350786913,0.0,0.22089536573139607,False,low_gain_correction_or_replan,continue,continue,continue,low_gain_correction_or_replan
standard_corruptions,NeedlePick,action_dropout,monitor_corrected,43003,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.0226079866191656,83.0,2.78125,2.0,999.0,999.0,999.0,,2.0,82.0,3.0,1.0,0.9036144578313252,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,1.0,0.011217603491065,test_odd_seed,1,0,1,0.0,0.997997997997998,0.0,0.0,1.0,1.0,1,0.038965961970426,0,auto_recovery,0.9736169820969218,test,policy_approach_drift,low_gain_correction_or_replan,0.006169681920085751,0.0043187773440600255,0.02740232936596644,0.7293179584072996,0.44228766825091287,0.3463874651582571,0.21345753365018258,0.0,0.2208032154357207,False,low_gain_correction_or_replan,continue,continue,continue,low_gain_correction_or_replan
standard_corruptions,NeedlePick,action_dropout,perturbed,43001,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.165306290854355,200.0,3.25,5.0,999.0,999.0,31.0,,,,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,0.0,0.0329928366563028,test_odd_seed,1,0,1,0.0,0.994994994994995,0.0,0.0,1.0,1.0,1,0.0434245548828834,0,auto_recovery,0.9646529092407158,train,policy_approach_drift,low_gain_correction_or_replan,0.01814606016096654,0.012702242112676577,0.04684856963304843,0.4550058122638768,0.7086185235656383,0.4360098418862157,0.14172370471312765,0.0,0.20829218340822153,False,low_gain_correction_or_replan,continue,continue,continue,low_gain_correction_or_replan
standard_corruptions,NeedlePick,action_dropout,perturbed,43003,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.1892706171759712,200.0,3.25,2.0,999.0,999.0,31.0,,,,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,0.0,0.0359417091917431,test_odd_seed,1,0,1,0.0,0.997997997997998,0.0,0.0,1.0,1.0,1,0.0478018924413231,0,auto_recovery,0.9660626744128148,test,policy_approach_drift,low_gain_correction_or_replan,0.01976794005545871,0.013837558038821095,0.048765336781084634,0.45635716361522816,0.7290277192908772,0.44309098417780546,0.14580554385817543,0.0,0.2126006321991144,False,low_gain_correction_or_replan,continue,continue,continue,low_gain_correction_or_replan
standard_corruptions,NeedlePick,action_noise,clean,43001,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0220062874458691,36.0,2.25,999.0,999.0,999.0,999.0,,,35.0,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0080444970523182,test_odd_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0206778382614882,0,auto_execute,0.9557150191509044,train,policy_approach_drift,low_gain_correction_or_replan,0.0044244733787750104,0.0030971313651425073,0.01934182630981328,0.004032258064516129,0.3836069148904196,0.32475298762203253,0.07672138297808392,0.0,0.06654264495079777,False,low_gain_correction_or_replan,continue,continue,continue,continue
standard_corruptions,NeedlePick,action_noise,clean,43003,0,auto_execute,clean_reference_no_action_anomaly,1.0,0.0178893382398011,41.0,2.25,999.0,999.0,999.0,999.0,,,40.0,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1.0,1.0,1.0,1.0,0.0082850661669742,test_odd_seed,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,0.0211843599464936,0,auto_execute,0.9544822163179956,test,policy_approach_drift,low_gain_correction_or_replan,0.0045567863918358105,0.0031897504742850673,0.019498196234339682,0.004032258064516129,0.38628883782556883,0.32563574946484053,0.07725776756511377,0.0,0.06703699496431635,False,low_gain_correction_or_replan,continue,continue,continue,continue
standard_corruptions,NeedlePick,action_noise,monitor_corrected,43001,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.0155060134014243,36.0,2.59375,0.0,999.0,999.0,999.0,,0.0,35.0,2.0,0.0,0.9444444444444444,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,1.0,0.0019747222101692,test_odd_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.0095803332639183,0,auto_recovery,0.9563654129711328,train,policy_approach_drift,low_gain_correction_or_replan,0.0010860972155930602,0.000760268050915142,0.019277521049513205,0.7065300179211469,0.378070962681277,0.3230600493291397,0.0756141925362554,0.0,0.19108133417627318,False,low_gain_correction_or_replan,continue,continue,continue,low_gain_correction_or_replan
standard_corruptions,NeedlePick,action_noise,monitor_corrected,43003,0,auto_recovery,reversible_action_or_execution_anomaly,1.0,0.0178918885036113,42.0,2.59375,0.0,999.0,999.0,999.0,,0.0,41.0,2.0,0.0,0.9761904761904762,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,1.0,0.0021177902433568,test_odd_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.0101850345921315,0,auto_recovery,0.9592300114904548,test,policy_approach_drift,low_gain_correction_or_replan,0.0011647846338462401,0.0008153492436923681,0.019370515271085145,0.7128792242703532,0.38752863351769407,0.32594384769085083,0.07750572670353882,0.0,0.19377621870355752,False,low_gain_correction_or_replan,continue,continue,continue,low_gain_correction_or_replan
standard_corruptions,NeedlePick,action_noise,perturbed,43001,0,auto_recovery,reversible_action_or_execution_anomaly,0.0,0.1795529447779188,200.0,3.25,0.0,999.0,999.0,30.0,,,,0.0,0.0,0.0,,,0.0210813645507613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,1.0,0.0,0.0347165147878966,test_odd_seed,1,0,1,0.0,1.0,0.0,0.0,1.0,1.0,1,0.0458031105058038,0,auto_recovery,0.9659852096247766,train,policy_approach_drift,low_gain_correction_or_replan,0.01909408313334313,0.01336585819334019,0.0479689604185844,0.45725806451612905,0.7207516728331594,0.44020998205924,0.1441503345666319,0.0,0.21110635420571858,False,low_gain_correction_or_replan,continue,continue,continue,low_gain_correction_or_replan
