task,failure_mode,episode,failure_label,risk_score,detected,distance_risk,safety_risk,intervention_risk,delay_risk,success,detection_delay,split,learned_risk_score
manipulation,none,1,0.0,0.02676871418952942,0.0,0.148715078830719,0.0,0.0,0.0,1.0,0.0,eval,0.0005595753475539363
manipulation,none,2,0.0,0.02574552366366753,0.0,0.14303068702037516,0.0,0.0,0.0,1.0,0.0,train,0.0005597586012334183
manipulation,none,3,0.0,0.021208344285304728,0.0,0.11782413491835961,0.0,0.0,0.0,1.0,0.0,eval,0.0005605719341538469
manipulation,none,4,0.0,0.027562520137199988,0.0,0.15312511187333328,0.0,0.0,0.0,1.0,0.0,train,0.0005594332180143813
manipulation,none,5,0.0,0.02392356510345752,0.0,0.13290869501920846,0.0,0.0,0.0,1.0,0.0,eval,0.0005600850629728757
manipulation,none,6,0.0,0.018002669169352604,0.0,0.10001482871862558,0.0,0.0,0.0,1.0,0.0,train,0.0005611472941137833
manipulation,none,7,0.0,0.025942090382942786,0.0,0.14412272434968215,0.0,0.0,0.0,1.0,0.0,eval,0.0005597233914308052
manipulation,none,8,0.0,0.02470121796314533,0.0,0.1372289886841407,0.0,0.0,0.0,1.0,0.0,train,0.000559945698495127
manipulation,none,9,0.0,0.02715933873103215,0.0,0.15088521517240083,0.0,0.0,0.0,1.0,0.0,eval,0.0005595054024168215
manipulation,none,10,0.0,0.02699030385567592,0.0,0.14994613253153288,0.0,0.0,0.0,1.0,0.0,train,0.0005595356686886885
manipulation,none,11,0.0,0.017586708068847656,0.0,0.09770393371582031,0.0,0.0,0.0,1.0,0.0,eval,0.0005612219947592351
manipulation,none,12,0.0,0.025458166232475866,0.0,0.14143425684708816,0.0,0.0,0.0,1.0,0.0,train,0.0005598100778083513
manipulation,none,13,0.0,0.025508416386751026,0.0,0.14171342437083903,0.0,0.0,0.0,1.0,0.0,eval,0.0005598010757654837
manipulation,none,14,0.0,0.023759570717811585,0.0,0.13199761509895325,0.0,0.0,0.0,1.0,0.0,train,0.0005601144571086299
manipulation,none,15,0.0,0.024512646289972156,0.0,0.1361813682776231,0.0,0.0,0.0,1.0,0.0,eval,0.0005599794895585606
manipulation,none,16,0.0,0.021343698868384726,0.0,0.1185761048243596,0.0,0.0,0.0,1.0,0.0,train,0.0005605476534630124
manipulation,none,17,0.0,0.026788104497469385,0.0,0.14882280276371881,0.0,0.0,0.0,1.0,0.0,eval,0.0005595718753239017
manipulation,none,18,0.0,0.025493202071923477,0.0,0.14162890039957488,0.0,0.0,0.0,1.0,0.0,train,0.0005598038013122789
manipulation,none,19,0.0,0.02694947650799384,0.0,0.14971931393329913,0.0,0.0,0.0,1.0,0.0,eval,0.0005595429792100994
manipulation,none,20,0.0,0.024553067179826586,0.0,0.13640592877681437,0.0,0.0,0.0,1.0,0.0,train,0.0005599722461736438
manipulation,none,21,0.0,0.023947690541927632,0.0,0.13304272523293129,0.0,0.0,0.0,1.0,0.0,eval,0.0005600807388914305
manipulation,none,22,0.0,0.02547499399918776,0.0,0.14152774443993202,0.0,0.0,0.0,1.0,0.0,train,0.0005598070631890104
manipulation,none,23,0.0,0.02673633786348196,0.0,0.14853521035267755,0.0,0.0,0.0,1.0,0.0,eval,0.000559581145243313
manipulation,none,24,0.0,0.027493645136172952,0.0,0.15274247297873864,0.0,0.0,0.0,1.0,0.0,train,0.0005594455485309352
manipulation,none,25,0.0,0.02490477905823634,0.0,0.13835988365686858,0.0,0.0,0.0,1.0,0.0,eval,0.0005599092236925679
manipulation,none,26,0.0,0.02365160355201134,0.0,0.1313977975111741,0.0,0.0,0.0,1.0,0.0,train,0.0005601338098416032
manipulation,none,27,0.0,0.02307162949672112,0.0,0.12817571942622843,0.0,0.0,0.0,1.0,0.0,eval,0.0005602377795792518
manipulation,none,28,0.0,0.02515740600916055,0.0,0.13976336671755862,0.0,0.0,0.0,1.0,0.0,train,0.0005598639603972386
manipulation,none,29,0.0,0.022115205342953023,0.0,0.12286225190529457,0.0,0.0,0.0,1.0,0.0,eval,0.0005604092762219133
manipulation,none,30,0.0,0.0271111229291329,0.0,0.1506173496062939,0.0,0.0,0.0,1.0,0.0,train,0.0005595140354540593
manipulation,none,31,0.0,0.021813248441769524,0.0,0.12118471356538625,0.0,0.0,0.0,1.0,0.0,eval,0.0005604634310823361
manipulation,none,32,0.0,0.021146434774765598,0.0,0.11748019319314222,0.0,0.0,0.0,1.0,0.0,train,0.0005605830401915674
manipulation,none,33,0.0,0.025971008722598735,0.0,0.1442833817922152,0.0,0.0,0.0,1.0,0.0,eval,0.0005597182116510339
manipulation,none,34,0.0,0.0266927210184244,0.0,0.14829289454680222,0.0,0.0,0.0,1.0,0.0,train,0.0005595889558884124
manipulation,none,35,0.0,0.021769842046957748,0.0,0.12094356692754304,0.0,0.0,0.0,1.0,0.0,eval,0.0005604712162896675
manipulation,none,36,0.0,0.02233138313660255,0.0,0.12406323964779194,0.0,0.0,0.0,1.0,0.0,train,0.0005603705087414993
manipulation,none,37,0.0,0.021039336232038644,0.0,0.11688520128910358,0.0,0.0,0.0,1.0,0.0,eval,0.00056060225327519
manipulation,none,38,0.0,0.022650813597899215,0.0,0.1258378533216623,0.0,0.0,0.0,1.0,0.0,train,0.000560313229715227
manipulation,none,39,0.0,0.02265668763564183,0.0,0.12587048686467683,0.0,0.0,0.0,1.0,0.0,eval,0.0005603121764604503
manipulation,none,40,0.0,0.02705925107002258,0.0,0.15032917261123657,0.0,0.0,0.0,1.0,0.0,train,0.0005595233232568376
manipulation,none,41,0.0,0.02654723593821892,0.0,0.14748464410121623,0.0,0.0,0.0,1.0,0.0,eval,0.000559615009278818
manipulation,none,42,0.0,0.02676105545117305,0.0,0.14867253028429472,0.0,0.0,0.0,1.0,0.0,train,0.0005595767190131446
manipulation,none,43,0.0,0.023036377017314615,0.0,0.12797987231841454,0.0,0.0,0.0,1.0,0.0,eval,0.0005602440997785999
manipulation,none,44,0.0,0.023427449281399067,0.0,0.1301524960077726,0.0,0.0,0.0,1.0,0.0,train,0.0005601739908366034
manipulation,none,45,0.0,0.027606689929962156,0.0,0.15337049961090088,0.0,0.0,0.0,1.0,0.0,eval,0.0005594253105514841
manipulation,none,46,0.0,0.026606308496915372,0.0,0.1478128249828632,0.0,0.0,0.0,1.0,0.0,train,0.0005596044304503938
manipulation,none,47,0.0,0.0251805101449673,0.0,0.13989172302759612,0.0,0.0,0.0,1.0,0.0,eval,0.0005598598210003647
manipulation,none,48,0.0,0.021444816085008474,0.0,0.11913786713893597,0.0,0.0,0.0,1.0,0.0,train,0.0005605295151556451
manipulation,none,49,0.0,0.02608613325999333,0.0,0.1449229625555185,0.0,0.0,0.0,1.0,0.0,eval,0.000559697591310406
manipulation,none,50,0.0,0.02480500294612004,0.0,0.13780557192288911,0.0,0.0,0.0,1.0,0.0,train,0.0005599271016352397
manipulation,none,51,0.0,0.027277582883834837,0.0,0.15154212713241577,0.0,0.0,0.0,1.0,0.0,eval,0.0005594842313699683
manipulation,none,52,0.0,0.024923682442078224,0.0,0.13846490245599014,0.0,0.0,0.0,1.0,0.0,train,0.0005599058366373744
manipulation,none,53,0.0,0.0249239981174469,0.0,0.13846665620803833,0.0,0.0,0.0,1.0,0.0,eval,0.000559905780075722
manipulation,none,54,0.0,0.017640011814924385,0.0,0.09800006563846882,0.0,0.0,0.0,1.0,0.0,train,0.0005612124216160726
manipulation,none,55,0.0,0.0214362226999723,0.0,0.11909012611095722,0.0,0.0,0.0,1.0,0.0,eval,0.0005605310566058353
manipulation,none,56,0.0,0.02768792785131014,0.0,0.15382182139616746,0.0,0.0,0.0,1.0,0.0,train,0.0005594107672872763
manipulation,none,57,0.0,0.020257197893582855,0.0,0.11253998829768254,0.0,0.0,0.0,1.0,0.0,eval,0.0005607425859635751
manipulation,none,58,0.0,0.02527662607339712,0.0,0.14042570040776178,0.0,0.0,0.0,1.0,0.0,train,0.0005598426009497304
manipulation,none,59,0.0,0.02579807020150698,0.0,0.14332261223059434,0.0,0.0,0.0,1.0,0.0,eval,0.0005597491886744472
manipulation,none,60,0.0,0.024175036641267626,0.0,0.13430575911815348,0.0,0.0,0.0,1.0,0.0,train,0.000560039992543178
manipulation,none,61,0.0,0.02621043095221886,0.0,0.14561350529010478,0.0,0.0,0.0,1.0,0.0,eval,0.0005596753287877543
manipulation,none,62,0.0,0.025614161445544313,0.0,0.14230089691969064,0.0,0.0,0.0,1.0,0.0,train,0.000559782132583725
manipulation,none,63,0.0,0.027214961556287907,0.0,0.15119423086826617,0.0,0.0,0.0,1.0,0.0,eval,0.0005594954433177513
manipulation,none,64,0.0,0.02446444905721224,0.0,0.13591360587340134,0.0,0.0,0.0,1.0,0.0,train,0.0005599881265791069
manipulation,none,65,0.0,0.022851964831352232,0.0,0.12695536017417908,0.0,0.0,0.0,1.0,0.0,eval,0.0005602771630621093
manipulation,none,66,0.0,0.022242651535914492,0.0,0.12357028631063607,0.0,0.0,0.0,1.0,0.0,train,0.0005603864207851283
manipulation,none,67,0.0,0.023818680414786703,0.0,0.13232600230437058,0.0,0.0,0.0,1.0,0.0,eval,0.0005601038621873897
manipulation,none,68,0.0,0.024254636351878824,0.0,0.13474797973266014,0.0,0.0,0.0,1.0,0.0,train,0.000560025726900012
manipulation,none,69,0.0,0.021099603405365576,0.0,0.11722001891869764,0.0,0.0,0.0,1.0,0.0,eval,0.0005605914414855706
manipulation,none,70,0.0,0.024700753734661983,0.0,0.13722640963701102,0.0,0.0,0.0,1.0,0.0,train,0.0005599457816799559
manipulation,none,71,0.0,0.02599871181524717,0.0,0.14443728786248428,0.0,0.0,0.0,1.0,0.0,eval,0.0005597132495881585
manipulation,none,72,0.0,0.01849420666694641,0.0,0.10274559259414673,0.0,0.0,0.0,1.0,0.0,train,0.00056105903384133
manipulation,none,73,0.0,0.0254809361237746,0.0,0.14156075624319223,0.0,0.0,0.0,1.0,0.0,eval,0.0005598059986877733
manipulation,none,74,0.0,0.02314887917958773,0.0,0.12860488433104295,0.0,0.0,0.0,1.0,0.0,train,0.0005602239302097912
manipulation,none,75,0.0,0.026322763929000265,0.0,0.14623757738333482,0.0,0.0,0.0,1.0,0.0,eval,0.0005596552099845542
manipulation,none,76,0.0,0.01772007162754352,0.0,0.09844484237524179,0.0,0.0,0.0,1.0,0.0,train,0.0005611980434952285
manipulation,none,77,0.0,0.022190550657419057,0.0,0.12328083698566143,0.0,0.0,0.0,1.0,0.0,eval,0.0005603957641319912
manipulation,none,78,0.0,0.025693148374557495,0.0,0.14273971319198608,0.0,0.0,0.0,1.0,0.0,train,0.0005597679832743537
manipulation,none,79,0.0,0.024824479910043565,0.0,0.13791377727801982,0.0,0.0,0.0,1.0,0.0,eval,0.0005599236116965311
manipulation,none,80,0.0,0.021723045752598688,0.0,0.12068358751443715,0.0,0.0,0.0,1.0,0.0,train,0.0005604796096176721
manipulation,none,81,0.0,0.024922966498595014,0.0,0.13846092499219453,0.0,0.0,0.0,1.0,0.0,eval,0.0005599059649177418
manipulation,none,82,0.0,0.021902157480900103,0.0,0.12167865267166725,0.0,0.0,0.0,1.0,0.0,train,0.0005604474850296771
manipulation,none,83,0.0,0.023300822193805987,0.0,0.12944901218781105,0.0,0.0,0.0,1.0,0.0,eval,0.0005601966907734892
manipulation,none,84,0.0,0.02531825808378366,0.0,0.14065698935435367,0.0,0.0,0.0,1.0,0.0,train,0.0005598351423573143
manipulation,none,85,0.0,0.027118012079825768,0.0,0.1506556226656987,0.0,0.0,0.0,1.0,0.0,eval,0.000559512801943775
manipulation,none,86,0.0,0.02089468676310319,0.0,0.11608159312835106,0.0,0.0,0.0,1.0,0.0,train,0.0005606282039012158
manipulation,none,87,0.0,0.018467285541387705,0.0,0.10259603078548725,0.0,0.0,0.0,1.0,0.0,eval,0.0005610638674284952
manipulation,none,88,0.0,0.022285467844742994,0.0,0.12380815469301663,0.0,0.0,0.0,1.0,0.0,train,0.0005603787425738562
manipulation,none,89,0.0,0.024525436300497788,0.0,0.13625242389165437,0.0,0.0,0.0,1.0,0.0,eval,0.0005599771975907439
manipulation,none,90,0.0,0.0268559251840298,0.0,0.14919958435572112,0.0,0.0,0.0,1.0,0.0,train,0.0005595597308163794
manipulation,none,91,0.0,0.02561167524411128,0.0,0.14228708468950713,0.0,0.0,0.0,1.0,0.0,eval,0.0005597825779547764
manipulation,none,92,0.0,0.026394519209861755,0.0,0.1466362178325653,0.0,0.0,0.0,1.0,0.0,train,0.0005596423590131166
manipulation,none,93,0.0,0.025467956295380224,0.0,0.1414886460854457,0.0,0.0,0.0,1.0,0.0,eval,0.0005598083239602801
manipulation,none,94,0.0,0.023005447020897497,0.0,0.1278080390049861,0.0,0.0,0.0,1.0,0.0,train,0.0005602496450853551
manipulation,none,95,0.0,0.025578318880154535,0.0,0.1421017715564141,0.0,0.0,0.0,1.0,0.0,eval,0.0005597885533531562
manipulation,none,96,0.0,0.021664418853246246,0.0,0.12035788251803471,0.0,0.0,0.0,1.0,0.0,train,0.0005604901250462733
manipulation,none,97,0.0,0.02696254505560948,0.0,0.14979191697560823,0.0,0.0,0.0,1.0,0.0,eval,0.000559540639153087
manipulation,none,98,0.0,0.02046391161588522,0.0,0.113688397866029,0.0,0.0,0.0,1.0,0.0,train,0.0005607054935972074
manipulation,none,99,0.0,0.022104536340786858,0.0,0.1228029796710381,0.0,0.0,0.0,1.0,0.0,eval,0.0005604111895791084
manipulation,object_state_bias,0,1.0,0.6447629809838075,1.0,0.1375721165767083,0.0,0.0,0.0,1.0,0.0,train,0.9982851546194025
manipulation,object_state_bias,1,1.0,0.6467687141895294,1.0,0.148715078830719,0.0,0.0,0.0,1.0,0.0,eval,0.9982840548506515
manipulation,object_state_bias,2,1.0,0.6457455236636676,1.0,0.14303068702037516,0.0,0.0,0.0,1.0,0.0,train,0.9982846159668369
manipulation,object_state_bias,3,1.0,0.6412083442853047,1.0,0.11782413491835961,0.0,0.0,0.0,1.0,0.0,eval,0.998287101943184
manipulation,object_state_bias,4,1.0,0.6475625201372,1.0,0.15312511187333328,0.0,0.0,0.0,1.0,0.0,train,0.9982836194024174
manipulation,object_state_bias,5,1.0,0.6439235651034575,1.0,0.13290869501920846,0.0,0.0,0.0,1.0,0.0,eval,0.9982856146728029
manipulation,object_state_bias,6,1.0,0.6380026691693526,1.0,0.10001482871862558,0.0,0.0,0.0,1.0,0.0,train,0.9982888562034383
manipulation,object_state_bias,7,1.0,0.6459420903829428,1.0,0.14412272434968215,0.0,0.0,0.0,1.0,0.0,eval,0.9982845081841524
manipulation,object_state_bias,8,1.0,0.6447012179631453,1.0,0.1372289886841407,0.0,0.0,0.0,1.0,0.0,train,0.9982851884736742
manipulation,object_state_bias,9,1.0,0.6471593387310322,1.0,0.15088521517240083,0.0,0.0,0.0,1.0,0.0,eval,0.9982838405843996
manipulation,object_state_bias,10,1.0,0.6469903038556759,1.0,0.14994613253153288,0.0,0.0,0.0,1.0,0.0,train,0.9982839333070677
manipulation,object_state_bias,11,1.0,0.6375867080688477,1.0,0.09770393371582031,0.0,0.0,0.0,1.0,0.0,eval,0.9982890837007518
manipulation,object_state_bias,12,1.0,0.6454581662324759,1.0,0.14143425684708816,0.0,0.0,0.0,1.0,0.0,train,0.9982847735202839
manipulation,object_state_bias,13,1.0,0.645508416386751,1.0,0.14171342437083903,0.0,0.0,0.0,1.0,0.0,eval,0.9982847459699765
manipulation,object_state_bias,14,1.0,0.6437595707178115,1.0,0.13199761509895325,0.0,0.0,0.0,1.0,0.0,train,0.99828570453779
manipulation,object_state_bias,15,1.0,0.6445126462899722,1.0,0.1361813682776231,0.0,0.0,0.0,1.0,0.0,eval,0.9982852918316643
manipulation,object_state_bias,16,1.0,0.6413436988683847,1.0,0.1185761048243596,0.0,0.0,0.0,1.0,0.0,train,0.9982870278328166
manipulation,object_state_bias,17,1.0,0.6467881044974694,1.0,0.14882280276371881,0.0,0.0,0.0,1.0,0.0,eval,0.9982840442152662
manipulation,object_state_bias,18,1.0,0.6454932020719235,1.0,0.14162890039957488,0.0,0.0,0.0,1.0,0.0,train,0.9982847543114711
manipulation,object_state_bias,19,1.0,0.6469494765079938,1.0,0.14971931393329913,0.0,0.0,0.0,1.0,0.0,eval,0.998283955701818
manipulation,object_state_bias,20,1.0,0.6445530671798266,1.0,0.13640592877681437,0.0,0.0,0.0,1.0,0.0,train,0.9982852696771004
manipulation,object_state_bias,21,1.0,0.6439476905419276,1.0,0.13304272523293129,0.0,0.0,0.0,1.0,0.0,eval,0.9982856014522449
manipulation,object_state_bias,22,1.0,0.6454749939991877,1.0,0.14152774443993202,0.0,0.0,0.0,1.0,0.0,train,0.9982847642942887
manipulation,object_state_bias,23,1.0,0.646736337863482,1.0,0.14853521035267755,0.0,0.0,0.0,1.0,0.0,eval,0.9982840726085883
manipulation,object_state_bias,24,1.0,0.6474936451361729,1.0,0.15274247297873864,0.0,0.0,0.0,1.0,0.0,train,0.9982836571886883
manipulation,object_state_bias,25,1.0,0.6449047790582363,1.0,0.13835988365686858,0.0,0.0,0.0,1.0,0.0,eval,0.9982850768928538
manipulation,object_state_bias,26,1.0,0.6436516035520113,1.0,0.1313977975111741,0.0,0.0,0.0,1.0,0.0,train,0.9982857636986384
manipulation,object_state_bias,27,1.0,0.6430716294967211,1.0,0.12817571942622843,0.0,0.0,0.0,1.0,0.0,eval,0.9982860814618314
manipulation,object_state_bias,28,1.0,0.6451574060091605,1.0,0.13976336671755862,0.0,0.0,0.0,1.0,0.0,train,0.9982849384067931
manipulation,object_state_bias,29,1.0,0.642115205342953,1.0,0.12286225190529457,0.0,0.0,0.0,1.0,0.0,eval,0.9982866053506189
manipulation,object_state_bias,30,1.0,0.6471111229291329,1.0,0.1506173496062939,0.0,0.0,0.0,1.0,0.0,train,0.9982838670332844
manipulation,object_state_bias,31,1.0,0.6418132484417696,1.0,0.12118471356538625,0.0,0.0,0.0,1.0,0.0,eval,0.9982867707166614
manipulation,object_state_bias,32,1.0,0.6411464347747656,1.0,0.11748019319314222,0.0,0.0,0.0,1.0,0.0,train,0.9982871358392816
manipulation,object_state_bias,33,1.0,0.6459710087225987,1.0,0.1442833817922152,0.0,0.0,0.0,1.0,0.0,eval,0.9982844923268984
manipulation,object_state_bias,34,1.0,0.6466927210184243,1.0,0.14829289454680222,0.0,0.0,0.0,1.0,0.0,train,0.9982840965314934
manipulation,object_state_bias,35,1.0,0.6417698420469578,1.0,0.12094356692754304,0.0,0.0,0.0,1.0,0.0,eval,0.9982867944867694
manipulation,object_state_bias,36,1.0,0.6423313831366025,1.0,0.12406323964779194,0.0,0.0,0.0,1.0,0.0,train,0.9982864869515314
manipulation,object_state_bias,37,1.0,0.6410393362320387,1.0,0.11688520128910358,0.0,0.0,0.0,1.0,0.0,eval,0.9982871944752609
manipulation,object_state_bias,38,1.0,0.6426508135978992,1.0,0.1258378533216623,0.0,0.0,0.0,1.0,0.0,train,0.998286311986719
manipulation,object_state_bias,39,1.0,0.6426566876356419,1.0,0.12587048686467683,0.0,0.0,0.0,1.0,0.0,eval,0.998286308769107
manipulation,object_state_bias,40,1.0,0.6470592510700226,1.0,0.15032917261123657,0.0,0.0,0.0,1.0,0.0,train,0.9982838954872535
manipulation,object_state_bias,41,1.0,0.646547235938219,1.0,0.14748464410121623,0.0,0.0,0.0,1.0,0.0,eval,0.9982841763245363
manipulation,object_state_bias,42,1.0,0.646761055451173,1.0,0.14867253028429472,0.0,0.0,0.0,1.0,0.0,train,0.9982840590513729
manipulation,object_state_bias,43,1.0,0.6430363770173146,1.0,0.12797987231841454,0.0,0.0,0.0,1.0,0.0,eval,0.99828610077449
manipulation,object_state_bias,44,1.0,0.643427449281399,1.0,0.1301524960077726,0.0,0.0,0.0,1.0,0.0,train,0.9982858865179607
manipulation,object_state_bias,45,1.0,0.6476066899299622,1.0,0.15337049961090088,0.0,0.0,0.0,1.0,0.0,eval,0.9982835951695053
manipulation,object_state_bias,46,1.0,0.6466063084969154,1.0,0.1478128249828632,0.0,0.0,0.0,1.0,0.0,train,0.9982841439259275
manipulation,object_state_bias,47,1.0,0.6451805101449672,1.0,0.13989172302759612,0.0,0.0,0.0,1.0,0.0,eval,0.9982849257409178
manipulation,object_state_bias,48,1.0,0.6414448160850085,1.0,0.11913786713893597,0.0,0.0,0.0,1.0,0.0,train,0.9982869724662629
manipulation,object_state_bias,49,1.0,0.6460861332599933,1.0,0.1449229625555185,0.0,0.0,0.0,1.0,0.0,eval,0.998284429197375
manipulation,object_state_bias,50,1.0,0.6448050029461201,1.0,0.13780557192288911,0.0,0.0,0.0,1.0,0.0,train,0.99828513158545
manipulation,object_state_bias,51,1.0,0.6472775828838349,1.0,0.15154212713241577,0.0,0.0,0.0,1.0,0.0,eval,0.9982837757195852
manipulation,object_state_bias,52,1.0,0.6449236824420782,1.0,0.13846490245599014,0.0,0.0,0.0,1.0,0.0,train,0.998285066530707
manipulation,object_state_bias,53,1.0,0.6449239981174469,1.0,0.13846665620803833,0.0,0.0,0.0,1.0,0.0,eval,0.9982850663576648
manipulation,object_state_bias,54,1.0,0.6376400118149244,1.0,0.09800006563846882,0.0,0.0,0.0,1.0,0.0,train,0.9982890545495706
manipulation,object_state_bias,55,1.0,0.6414362226999722,1.0,0.11909012611095722,0.0,0.0,0.0,1.0,0.0,eval,0.9982869771716252
manipulation,object_state_bias,56,1.0,0.6476879278513101,1.0,0.15382182139616746,0.0,0.0,0.0,1.0,0.0,train,0.9982835505989814
manipulation,object_state_bias,57,1.0,0.6402571978935828,1.0,0.11253998829768254,0.0,0.0,0.0,1.0,0.0,eval,0.9982876226318003
manipulation,object_state_bias,58,1.0,0.6452766260733971,1.0,0.14042570040776178,0.0,0.0,0.0,1.0,0.0,train,0.9982848730483802
manipulation,object_state_bias,59,1.0,0.6457980702015069,1.0,0.14332261223059434,0.0,0.0,0.0,1.0,0.0,eval,0.9982845871548549
manipulation,object_state_bias,60,1.0,0.6441750366412676,1.0,0.13430575911815348,0.0,0.0,0.0,1.0,0.0,train,0.9982854768633015
manipulation,object_state_bias,61,1.0,0.6462104309522189,1.0,0.14561350529010478,0.0,0.0,0.0,1.0,0.0,eval,0.9982843610350701
manipulation,object_state_bias,62,1.0,0.6456141614455443,1.0,0.14230089691969064,0.0,0.0,0.0,1.0,0.0,train,0.9982846879924159
manipulation,object_state_bias,63,1.0,0.6472149615562879,1.0,0.15119423086826617,0.0,0.0,0.0,1.0,0.0,eval,0.9982838100718701
manipulation,object_state_bias,64,1.0,0.6444644490572122,1.0,0.13591360587340134,0.0,0.0,0.0,1.0,0.0,train,0.998285318248044
manipulation,object_state_bias,65,1.0,0.6428519648313522,1.0,0.12695536017417908,0.0,0.0,0.0,1.0,0.0,eval,0.9982862017990086
manipulation,object_state_bias,66,1.0,0.6422426515359145,1.0,0.12357028631063607,0.0,0.0,0.0,1.0,0.0,train,0.9982865355502059
manipulation,object_state_bias,67,1.0,0.6438186804147867,1.0,0.13232600230437058,0.0,0.0,0.0,1.0,0.0,eval,0.9982856721476367
manipulation,object_state_bias,68,1.0,0.6442546363518789,1.0,0.13474797973266014,0.0,0.0,0.0,1.0,0.0,train,0.9982854332393749
manipulation,object_state_bias,69,1.0,0.6410996034053655,1.0,0.11722001891869764,0.0,0.0,0.0,1.0,0.0,eval,0.9982871614794963
manipulation,object_state_bias,70,1.0,0.644700753734662,1.0,0.13722640963701102,0.0,0.0,0.0,1.0,0.0,train,0.99828518872813
manipulation,object_state_bias,71,1.0,0.6459987118152472,1.0,0.14443728786248428,0.0,0.0,0.0,1.0,0.0,eval,0.9982844771358828
manipulation,object_state_bias,72,1.0,0.6384942066669465,1.0,0.10274559259414673,0.0,0.0,0.0,1.0,0.0,train,0.998288587332979
manipulation,object_state_bias,73,1.0,0.6454809361237746,1.0,0.14156075624319223,0.0,0.0,0.0,1.0,0.0,eval,0.9982847610364465
manipulation,object_state_bias,74,1.0,0.6431488791795877,1.0,0.12860488433104295,0.0,0.0,0.0,1.0,0.0,train,0.9982860391407365
manipulation,object_state_bias,75,1.0,0.6463227639290002,1.0,0.14623757738333482,0.0,0.0,0.0,1.0,0.0,eval,0.9982842994316443
manipulation,object_state_bias,76,1.0,0.6377200716275435,1.0,0.09844484237524179,0.0,0.0,0.0,1.0,0.0,train,0.9982890107648851
manipulation,object_state_bias,77,1.0,0.642190550657419,1.0,0.12328083698566143,0.0,0.0,0.0,1.0,0.0,eval,0.9982865640854367
manipulation,object_state_bias,78,1.0,0.6456931483745575,1.0,0.14273971319198608,0.0,0.0,0.0,1.0,0.0,train,0.9982846446844402
manipulation,object_state_bias,79,1.0,0.6448244799100435,1.0,0.13791377727801982,0.0,0.0,0.0,1.0,0.0,eval,0.9982851209092266
manipulation,object_state_bias,80,1.0,0.6417230457525986,1.0,0.12068358751443715,0.0,0.0,0.0,1.0,0.0,train,0.9982868201128778
manipulation,object_state_bias,81,1.0,0.644922966498595,1.0,0.13846092499219453,0.0,0.0,0.0,1.0,0.0,eval,0.9982850669231623
manipulation,object_state_bias,82,1.0,0.6419021574809001,1.0,0.12167865267166725,0.0,0.0,0.0,1.0,0.0,train,0.9982867220274738
manipulation,object_state_bias,83,1.0,0.643300822193806,1.0,0.12944901218781105,0.0,0.0,0.0,1.0,0.0,eval,0.998285955895995
manipulation,object_state_bias,84,1.0,0.6453182580837836,1.0,0.14065698935435367,0.0,0.0,0.0,1.0,0.0,train,0.9982848502244372
manipulation,object_state_bias,85,1.0,0.6471180120798258,1.0,0.1506556226656987,0.0,0.0,0.0,1.0,0.0,eval,0.9982838632542506
manipulation,object_state_bias,86,1.0,0.6408946867631032,1.0,0.11608159312835106,0.0,0.0,0.0,1.0,0.0,train,0.9982872736670259
manipulation,object_state_bias,87,1.0,0.6384672855413877,1.0,0.10259603078548725,0.0,0.0,0.0,1.0,0.0,eval,0.998288602059896
manipulation,object_state_bias,88,1.0,0.6422854678447429,1.0,0.12380815469301663,0.0,0.0,0.0,1.0,0.0,train,0.9982865120997035
manipulation,object_state_bias,89,1.0,0.6445254363004977,1.0,0.13625242389165437,0.0,0.0,0.0,1.0,0.0,eval,0.9982852848215302
manipulation,object_state_bias,90,1.0,0.6468559251840298,1.0,0.14919958435572112,0.0,0.0,0.0,1.0,0.0,train,0.9982840070157964
manipulation,object_state_bias,91,1.0,0.6456116752441112,1.0,0.14228708468950713,0.0,0.0,0.0,1.0,0.0,eval,0.998284689355565
manipulation,object_state_bias,92,1.0,0.6463945192098618,1.0,0.1466362178325653,0.0,0.0,0.0,1.0,0.0,train,0.9982842600798788
manipulation,object_state_bias,93,1.0,0.6454679562953802,1.0,0.1414886460854457,0.0,0.0,0.0,1.0,0.0,eval,0.998284768152788
manipulation,object_state_bias,94,1.0,0.6430054470208975,1.0,0.1278080390049861,0.0,0.0,0.0,1.0,0.0,train,0.9982861177189479
manipulation,object_state_bias,95,1.0,0.6455783188801545,1.0,0.1421017715564141,0.0,0.0,0.0,1.0,0.0,eval,0.9982847076442817
manipulation,object_state_bias,96,1.0,0.6416644188532462,1.0,0.12035788251803471,0.0,0.0,0.0,1.0,0.0,train,0.9982868522170011
manipulation,object_state_bias,97,1.0,0.6469625450556095,1.0,0.14979191697560823,0.0,0.0,0.0,1.0,0.0,eval,0.9982839485334473
manipulation,object_state_bias,98,1.0,0.6404639116158852,1.0,0.113688397866029,0.0,0.0,0.0,1.0,0.0,train,0.998287509483394
manipulation,object_state_bias,99,1.0,0.6421045363407869,1.0,0.1228029796710381,0.0,0.0,0.0,1.0,0.0,eval,0.9982866111937463
manipulation,object_dropout,0,1.0,0.6447629809838075,1.0,0.1375721165767083,0.0,0.0,0.0,1.0,0.0,train,0.9982851546194025
manipulation,object_dropout,1,1.0,0.6467687141895294,1.0,0.148715078830719,0.0,0.0,0.0,1.0,0.0,eval,0.9982840548506515
